company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.35,3.35,,,3.35,,111000000.0,1118000000.0,2349000000.0,2320000000.0,29000000.0,2339000000.0,10000000.0,12831000000.0,18137000000.0,,,836000000.0,,203000000.0,,-31000000.0,,13667000000.0,4470000000.0,1208000000.0,53000000.0,80000000.0,4390000000.0,-952000000.0,3438000000.0,18137000000.0,690400000.0,688000000.0,688000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.49,3.49,,,3.49,,111000000.0,1262000000.0,2449000000.0,2491000000.0,-42000000.0,2436000000.0,13000000.0,16133000000.0,22280000000.0,,,1104000000.0,,230000000.0,,-30000000.0,,17237000000.0,5043000000.0,1525000000.0,86000000.0,81000000.0,4962000000.0,-1209000000.0,3753000000.0,22280000000.0,690400000.0,688000000.0,688000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 15:23:37+00:00,0.78,0.78,,,0.78,,,334000000.0,547000000.0,604000000.0,-57000000.0,543000000.0,4000000.0,4077000000.0,5589000000.0,,,279000000.0,,72000000.0,,-13000000.0,,4356000000.0,1233000000.0,403000000.0,23000000.0,-13000000.0,1246000000.0,-308000000.0,938000000.0,5589000000.0,696200000.0,692000000.0,692000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.0,2.0,,,2.0,,,698000000.0,1414000000.0,1380000000.0,34000000.0,1407000000.0,7000000.0,8436000000.0,11654000000.0,,,543000000.0,,146000000.0,,-27000000.0,,8979000000.0,2675000000.0,806000000.0,36000000.0,-27000000.0,2702000000.0,-624000000.0,2078000000.0,11654000000.0,696200000.0,692000000.0,692000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.01,4.01,3.33,,4.01,,1000000.0,1302000000.0,2783000000.0,2442000000.0,341000000.0,2778000000.0,5000000.0,16242000000.0,22192000000.0,,,1086000000.0,,282000000.0,,-30000000.0,,17328000000.0,4864000000.0,1528000000.0,97000000.0,-29000000.0,4893000000.0,-1149000000.0,3744000000.0,22192000000.0,696200000.0,692000000.0,692000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 19:16:07+00:00,1.22,1.22,,,1.22,,,364000000.0,867000000.0,776000000.0,91000000.0,864000000.0,3000000.0,4359000000.0,6065000000.0,,,264000000.0,,74000000.0,,-14000000.0,,4623000000.0,1442000000.0,403000000.0,13000000.0,-14000000.0,1456000000.0,-316000000.0,1140000000.0,6065000000.0,708200000.0,708000000.0,708000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.02,4.02,3.26,,4.02,,-15000000.0,1250000000.0,2849000000.0,2564000000.0,285000000.0,2844000000.0,5000000.0,16295000000.0,22311000000.0,,,1118000000.0,,299000000.0,,-23000000.0,,17413000000.0,4898000000.0,1528000000.0,107000000.0,-38000000.0,4936000000.0,-1122000000.0,3814000000.0,22311000000.0,708200000.0,708000000.0,708000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 15:36:52+00:00,3.11,3.11,3.36,3294000000.0,3.11,,18000000.0,1156000000.0,2170000000.0,2578000000.0,-408000000.0,2152000000.0,18000000.0,13114000000.0,22743000000.0,,,1142000000.0,,463000000.0,,-27000000.0,,14256000000.0,8487000000.0,1916000000.0,,3285000000.0,5202000000.0,-1453000000.0,3734000000.0,22743000000.0,692000000.0,691000000.0,691000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 12:21:20+00:00,1.7,1.7,,,1.7,,10000000.0,515000000.0,1181000000.0,1001000000.0,180000000.0,1176000000.0,5000000.0,4316000000.0,6576000000.0,,,302000000.0,,86000000.0,,-6000000.0,,4618000000.0,1958000000.0,464000000.0,-60000000.0,4000000.0,1954000000.0,-438000000.0,1516000000.0,6576000000.0,691800000.0,689000000.0,691000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.45,3.45,,,3.45,,14000000.0,1020000000.0,2392000000.0,2202000000.0,190000000.0,2379000000.0,13000000.0,11833000000.0,17166000000.0,,,887000000.0,,237000000.0,,-21000000.0,,12720000000.0,4446000000.0,1431000000.0,-37000000.0,-7000000.0,4453000000.0,-1231000000.0,3222000000.0,17166000000.0,691800000.0,689000000.0,691000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.15,4.15,,,4.15,,9000000.0,1158000000.0,2874000000.0,2536000000.0,338000000.0,2856000000.0,18000000.0,15090000000.0,21400000000.0,,,1180000000.0,,393000000.0,,-20000000.0,,16270000000.0,5130000000.0,1750000000.0,-90000000.0,-11000000.0,5141000000.0,-1447000000.0,3694000000.0,21400000000.0,691800000.0,689000000.0,691000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 13:55:02+00:00,0.74,0.74,,,0.74,,1000000.0,253000000.0,512000000.0,624000000.0,-112000000.0,509000000.0,3000000.0,3671000000.0,5213000000.0,,,290000000.0,,81000000.0,,-8000000.0,,3961000000.0,1252000000.0,478000000.0,15000000.0,-7000000.0,1259000000.0,-382000000.0,877000000.0,5213000000.0,687800000.0,689000000.0,690000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.75,1.75,,,1.75,,4000000.0,505000000.0,1211000000.0,1201000000.0,10000000.0,1203000000.0,8000000.0,7517000000.0,10590000000.0,,,585000000.0,,151000000.0,,-15000000.0,,8102000000.0,2488000000.0,967000000.0,23000000.0,-11000000.0,2499000000.0,-793000000.0,1706000000.0,10590000000.0,687800000.0,689000000.0,690000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.8,3.8,,,3.8,,110000000.0,1063000000.0,2628000000.0,2475000000.0,153000000.0,2612000000.0,16000000.0,15169000000.0,21307000000.0,,,1171000000.0,,364000000.0,,-18000000.0,,16340000000.0,4967000000.0,1688000000.0,-13000000.0,92000000.0,4875000000.0,-1337000000.0,3538000000.0,21307000000.0,687800000.0,689000000.0,690000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 12:09:53+00:00,1.01,1.01,,,1.01,,3000000.0,252000000.0,699000000.0,577000000.0,122000000.0,694000000.0,5000000.0,3846000000.0,5377000000.0,,,295000000.0,,70000000.0,,-7000000.0,,4141000000.0,1236000000.0,489000000.0,8000000.0,-4000000.0,1240000000.0,-411000000.0,829000000.0,5377000000.0,687100000.0,689000000.0,689000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.84,3.84,,,3.84,,109000000.0,1144000000.0,2663000000.0,2455000000.0,208000000.0,2646000000.0,17000000.0,15575000000.0,21683000000.0,,,1160000000.0,,355000000.0,,-23000000.0,,16735000000.0,4948000000.0,1613000000.0,-5000000.0,86000000.0,4862000000.0,-1263000000.0,3599000000.0,21683000000.0,687100000.0,689000000.0,689000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 14:37:25+00:00,4.36,4.36,3.49,3527000000.0,4.36,,282000000.0,1196000000.0,3064000000.0,3070000000.0,-6000000.0,3059000000.0,5000000.0,12926000000.0,23565000000.0,,,,,508000000.0,1233000000.0,-28000000.0,0.0,12926000000.0,10639000000.0,1986000000.0,119000000.0,5014000000.0,5625000000.0,-1359000000.0,4266000000.0,23565000000.0,700000000.0,701600000.0,701600000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 11:08:40+00:00,1.02,1.02,,,1.02,,,344000000.0,717000000.0,717000000.0,,716000000.0,1000000.0,4034000000.0,5729000000.0,,,304000000.0,,121000000.0,,-11000000.0,,4338000000.0,1391000000.0,491000000.0,29000000.0,-11000000.0,1402000000.0,-341000000.0,1061000000.0,5729000000.0,702000000.0,700000000.0,700000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.12,3.12,,3294000000.0,3.12,,15000000.0,1248000000.0,2188000000.0,2718000000.0,-530000000.0,2174000000.0,14000000.0,13302000000.0,23095000000.0,,,1151000000.0,,514000000.0,,-31000000.0,,14453000000.0,8642000000.0,1918000000.0,21000000.0,3278000000.0,5364000000.0,-1383000000.0,3966000000.0,23095000000.0,702000000.0,700000000.0,700000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 14:37:25+00:00,3.76,3.76,,4074000000.0,3.76,,402000000.0,448000000.0,2644000000.0,2625000000.0,19000000.0,2666000000.0,-22000000.0,13991000000.0,24521000000.0,,,,,399000000.0,1280000000.0,89000000.0,0.0,13991000000.0,10530000000.0,2094000000.0,83000000.0,5845000000.0,4685000000.0,-1612000000.0,3073000000.0,24521000000.0,708000000.0,709000000.0,709000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q4,2018-10-01,2018-12-31,,0.66,0.66,,1095000000.0,0.66,,63000000.0,-1000000.0,454000000.0,434000000.0,20000000.0,464000000.0,-10000000.0,3758000000.0,6115000000.0,,,-954000000.0,,72000000.0,1280000000.0,2000000.0,,2804000000.0,3311000000.0,544000000.0,34000000.0,2440000000.0,871000000.0,-438000000.0,433000000.0,6115000000.0,708000000.0,709000000.0,709000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 11:23:12+00:00,1.51,1.51,,1039000000.0,1.51,,124000000.0,168000000.0,1066000000.0,1062000000.0,4000000.0,1082000000.0,-16000000.0,3573000000.0,6628000000.0,,,323000000.0,,131000000.0,,-10000000.0,0.0,3896000000.0,2732000000.0,517000000.0,37000000.0,1153000000.0,1579000000.0,-349000000.0,1230000000.0,6628000000.0,716600000.0,713000000.0,714000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.1,3.1,,2979000000.0,3.1,,339000000.0,449000000.0,2190000000.0,2191000000.0,-1000000.0,2202000000.0,-12000000.0,10233000000.0,18406000000.0,,,954000000.0,,327000000.0,,87000000.0,,11187000000.0,7219000000.0,1550000000.0,49000000.0,3405000000.0,3814000000.0,-1174000000.0,2640000000.0,18406000000.0,716600000.0,713000000.0,714000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 11:10:51+00:00,0.71,0.71,,973000000.0,0.71,,172000000.0,100000000.0,502000000.0,507000000.0,-5000000.0,500000000.0,2000000.0,3207000000.0,5643000000.0,,,315000000.0,,110000000.0,,-3000000.0,0.0,3522000000.0,2121000000.0,518000000.0,36000000.0,1142000000.0,979000000.0,-372000000.0,607000000.0,5643000000.0,704200000.0,703000000.0,704000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.59,1.59,,1940000000.0,1.59,,215000000.0,281000000.0,1124000000.0,1129000000.0,-5000000.0,1120000000.0,4000000.0,6660000000.0,11778000000.0,,,631000000.0,,196000000.0,,97000000.0,,7291000000.0,4487000000.0,1033000000.0,12000000.0,2252000000.0,2235000000.0,-825000000.0,1410000000.0,11778000000.0,704200000.0,703000000.0,704000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 11:20:04+00:00,0.88,0.88,0.89,967000000.0,0.88,,43000000.0,181000000.0,622000000.0,622000000.0,,620000000.0,2000000.0,3453000000.0,6135000000.0,,,316000000.0,,86000000.0,,100000000.0,,3769000000.0,2366000000.0,515000000.0,-24000000.0,1110000000.0,1256000000.0,-453000000.0,803000000.0,6135000000.0,701000000.0,704500000.0,704500000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.22,4.22,,4494000000.0,4.22,,325000000.0,1033000000.0,2969000000.0,2975000000.0,-6000000.0,2963000000.0,6000000.0,12345000000.0,23971000000.0,,,12000000.0,,473000000.0,1233000000.0,83000000.0,,12357000000.0,11614000000.0,2010000000.0,66000000.0,6135000000.0,5479000000.0,-1471000000.0,4008000000.0,23971000000.0,701000000.0,704500000.0,704500000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q4,2019-10-01,2019-12-31,,0.89,0.89,,1184000000.0,0.89,,8000000.0,95000000.0,607000000.0,614000000.0,-7000000.0,701000000.0,-67000000.0,3503000000.0,6103000000.0,,,-677000000.0,,122000000.0,972000000.0,4000000.0,-27000000.0,2826000000.0,3277000000.0,547000000.0,25000000.0,2168000000.0,1109000000.0,-400000000.0,709000000.0,6103000000.0,729000000.0,739300000.0,739300000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 14:37:25+00:00,5.07,5.07,3.75,4548000000.0,5.07,,-8000000.0,519000000.0,3571000000.0,3578000000.0,-7000000.0,3748000000.0,-177000000.0,13519000000.0,25079000000.0,,,,,430000000.0,1307000000.0,4000000.0,,13519000000.0,11560000000.0,2204000000.0,162000000.0,5851000000.0,5709000000.0,-1612000000.0,4097000000.0,25079000000.0,729000000.0,739300000.0,739300000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 11:23:12+00:00,1.82,1.82,,1186000000.0,1.82,,-20000000.0,188000000.0,1323000000.0,1323000000.0,0.0,1327000000.0,-19000000.0,3510000000.0,6940000000.0,,,,,104000000.0,335000000.0,,15000000.0,3510000000.0,3430000000.0,572000000.0,50000000.0,1501000000.0,1929000000.0,-418000000.0,1511000000.0,6940000000.0,729100000.0,729000000.0,729000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.18,4.18,,3364000000.0,4.18,,-16000000.0,424000000.0,2964000000.0,2964000000.0,,3047000000.0,-110000000.0,10016000000.0,18976000000.0,,,677000000.0,,308000000.0,335000000.0,,27000000.0,10693000000.0,8283000000.0,1657000000.0,137000000.0,3683000000.0,4600000000.0,-1212000000.0,3388000000.0,18976000000.0,729100000.0,729000000.0,729000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.84,4.84,,4459000000.0,4.84,,47000000.0,423000000.0,3418000000.0,3398000000.0,20000000.0,3511000000.0,-120000000.0,13774000000.0,25091000000.0,,,-277000000.0,,380000000.0,1615000000.0,2000000.0,27000000.0,13497000000.0,11594000000.0,2201000000.0,171000000.0,6123000000.0,5471000000.0,-1650000000.0,3821000000.0,25091000000.0,729100000.0,729000000.0,729000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 11:10:51+00:00,1.12,1.12,,1089000000.0,1.12,,4000000.0,141000000.0,748000000.0,748000000.0,0.0,820000000.0,-84000000.0,3151000000.0,5873000000.0,,,334000000.0,,89000000.0,,-3000000.0,12000000.0,3485000000.0,2388000000.0,542000000.0,44000000.0,1090000000.0,1298000000.0,-409000000.0,889000000.0,5873000000.0,732100000.0,728000000.0,728000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.36,2.36,,2178000000.0,2.36,,4000000.0,236000000.0,1641000000.0,1641000000.0,,1720000000.0,-91000000.0,6506000000.0,12036000000.0,,,677000000.0,,204000000.0,,,12000000.0,7183000000.0,4853000000.0,1085000000.0,87000000.0,2182000000.0,2671000000.0,-794000000.0,1877000000.0,12036000000.0,732100000.0,728000000.0,728000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.53,4.53,,4312000000.0,4.53,,191000000.0,403000000.0,3161000000.0,3137000000.0,24000000.0,3266000000.0,-117000000.0,13837000000.0,24779000000.0,,,46000000.0,,407000000.0,1280000000.0,-8000000.0,12000000.0,13883000000.0,10896000000.0,2146000000.0,158000000.0,5775000000.0,5121000000.0,-1581000000.0,3540000000.0,24779000000.0,732100000.0,728000000.0,728000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q1,2019-01-01,2019-03-31,2020-05-12 13:05:46+00:00,1.24,1.24,0.9275,1089000000.0,1.24,,0.0,95000000.0,893000000.0,893000000.0,,900000000.0,-7000000.0,3355000000.0,6163000000.0,,,343000000.0,,115000000.0,,3000000.0,0.0,3698000000.0,2465000000.0,543000000.0,43000000.0,1092000000.0,1373000000.0,-385000000.0,988000000.0,6163000000.0,725800000.0,727000000.0,727000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.12,4.12,,4196000000.0,4.12,,359000000.0,362000000.0,2915000000.0,2896000000.0,19000000.0,2946000000.0,-31000000.0,13893000000.0,24549000000.0,,,27000000.0,,428000000.0,1280000000.0,-8000000.0,,13920000000.0,10629000000.0,2122000000.0,150000000.0,5827000000.0,4802000000.0,-1544000000.0,3258000000.0,24549000000.0,725800000.0,727000000.0,727000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.07,5.07,,4589000000.0,5.07,,-6000000.0,561000000.0,3568000000.0,3575000000.0,-7000000.0,3747000000.0,-218000000.0,13149000000.0,24865000000.0,,,-343000000.0,,361000000.0,1652000000.0,,39000000.0,12806000000.0,12059000000.0,2212000000.0,163000000.0,6235000000.0,5824000000.0,-1688000000.0,4136000000.0,24865000000.0,725000000.0,734000000.0,736000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2020.0,Q1,2020-01-01,2020-03-31,2020-05-12 13:05:46+00:00,1.24,1.24,,1130000000.0,1.24,,2000000.0,137000000.0,890000000.0,890000000.0,,899000000.0,-48000000.0,2985000000.0,5949000000.0,,,,,46000000.0,345000000.0,-1000000.0,39000000.0,2985000000.0,2964000000.0,551000000.0,44000000.0,1476000000.0,1488000000.0,-461000000.0,1027000000.0,5949000000.0,725000000.0,734000000.0,736000000.0
