company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
RR Donnelley & Sons Co,RRD,,29669,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:02:25+00:00,-48100000.0,363200000.0,,,-436000000.0,,2028800000.0,19900000.0,-200600000.0,127200000.0,,19900000.0,-200600000.0,127200000.0,-53500000.0,-494600000.0,-494600000.0,,694600000.0,-93500000.0,15800000.0,-173000000.0,,-172100000.0,-1742400000.0,,3800000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q4,2016-10-01,2016-12-31,,-600000.0,50700000.0,,5100000.0,9300000.0,,856600000.0,-167500000.0,-32700000.0,119400000.0,,-167500000.0,-32700000.0,119400000.0,-75700000.0,-513600000.0,-513600000.0,,573000000.0,-96000000.0,-8000000.0,-9800000.0,,-24200000.0,-918300000.0,,100000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:58:23+00:00,-47500000.0,312500000.0,,-5100000.0,-445300000.0,,1172200000.0,187400000.0,-167900000.0,7800000.0,,187400000.0,-167900000.0,7800000.0,22200000.0,19000000.0,19000000.0,,121600000.0,2500000.0,23800000.0,-163200000.0,,-147900000.0,-824100000.0,,3700000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3TTM,2015-10-01,2016-09-30,,-47400000.0,425000000.0,,19900000.0,-166400000.0,,946300000.0,-68600000.0,-229200000.0,469600000.0,,-68600000.0,-229200000.0,469600000.0,191700000.0,90300000.0,90300000.0,,120700000.0,27500000.0,7500000.0,-217400000.0,,-202700000.0,-825000000.0,,13400000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3,2016-07-01,2016-09-30,,-47500000.0,101500000.0,,-2300000.0,-48600000.0,,984400000.0,111200000.0,-95800000.0,108100000.0,,111200000.0,-95800000.0,108100000.0,121200000.0,-6800000.0,-6800000.0,,62000000.0,2500000.0,-2400000.0,-54500000.0,,-46500000.0,-821200000.0,,600000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:24:40+00:00,,211000000.0,,-2800000.0,-396700000.0,,187800000.0,76200000.0,-72100000.0,-100300000.0,,76200000.0,-72100000.0,-100300000.0,-99000000.0,25800000.0,25800000.0,,59600000.0,,26200000.0,-108700000.0,,-101400000.0,-2900000.0,,3100000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2TTM,2015-07-01,2016-06-30,,300000.0,438800000.0,,16100000.0,-128500000.0,,-107300000.0,-304300000.0,-184100000.0,504700000.0,,-304300000.0,-184100000.0,504700000.0,32400000.0,108700000.0,108700000.0,,85700000.0,25000000.0,8100000.0,-217200000.0,,-207900000.0,-4800000.0,,15400000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2,2016-04-01,2016-06-30,,,104000000.0,,-7200000.0,-88900000.0,,40100000.0,-15800000.0,-42600000.0,92500000.0,,-15800000.0,-42600000.0,92500000.0,26900000.0,-14300000.0,-14300000.0,,91700000.0,,9900000.0,-54400000.0,,-53300000.0,-1500000.0,,800000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:36:09+00:00,,107000000.0,,4400000.0,-307800000.0,,147700000.0,92000000.0,-29500000.0,-192800000.0,,92000000.0,-29500000.0,-192800000.0,-125900000.0,40100000.0,40100000.0,,-32100000.0,,16300000.0,-54300000.0,,-48100000.0,-1400000.0,,2300000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q1TTM,2015-04-01,2016-03-31,,-116200000.0,447600000.0,,26000000.0,2200000.0,,158500000.0,-305200000.0,-306100000.0,617500000.0,,-305200000.0,-306100000.0,617500000.0,32200000.0,166600000.0,166600000.0,,1100000.0,25000000.0,-6700000.0,-214900000.0,,-207200000.0,-273800000.0,,24000000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:02:58+00:00,0.0,191400000.0,0.0,,60600000.0,,1457700000.0,-294300000.0,24700000.0,217900000.0,,-294300000.0,24700000.0,217900000.0,-51700000.0,-33200000.0,-33200000.0,,-900000.0,-80200000.0,-7200000.0,-39200000.0,,-108500000.0,-1632600000.0,,140400000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q4,2017-10-01,2017-12-31,,,48300000.0,,,222100000.0,,269600000.0,-153300000.0,-18200000.0,221100000.0,,-153300000.0,-18200000.0,221100000.0,49600000.0,-52300000.0,-52300000.0,,3000000.0,-300000.0,300000.0,-9800000.0,,-31300000.0,-412800000.0,,12800000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:02:22+00:00,,143100000.0,0.0,,-161500000.0,,1188100000.0,-141000000.0,42900000.0,-3200000.0,,-141000000.0,42900000.0,-3200000.0,-101300000.0,19100000.0,19100000.0,,-3900000.0,-79900000.0,-7500000.0,-29400000.0,,-77200000.0,-1219800000.0,,127600000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3TTM,2016-10-01,2017-09-30,,-600000.0,193800000.0,,5100000.0,-152200000.0,,2044700000.0,-308500000.0,10200000.0,116200000.0,,-308500000.0,10200000.0,116200000.0,-177000000.0,-494500000.0,-494500000.0,,569100000.0,-175900000.0,-15500000.0,-39200000.0,,-101400000.0,-2138100000.0,,127700000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3,2017-07-01,2017-09-30,,,47000000.0,,,-28200000.0,,355800000.0,-16800000.0,-20600000.0,37700000.0,,-16800000.0,-20600000.0,37700000.0,300000.0,-7800000.0,-7800000.0,,26700000.0,,1500000.0,-9800000.0,,-23000000.0,-362800000.0,,900000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:31:50+00:00,,96100000.0,0.0,,-133300000.0,,832300000.0,-124200000.0,63500000.0,-40900000.0,,-124200000.0,63500000.0,-40900000.0,-101600000.0,26900000.0,26900000.0,,-30600000.0,-79900000.0,-9000000.0,-19600000.0,,-54200000.0,-857000000.0,,126700000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2TTM,2016-07-01,2017-06-30,,-48100000.0,248300000.0,,2800000.0,-172600000.0,,2673300000.0,-180500000.0,-65000000.0,186600000.0,,-180500000.0,-65000000.0,186600000.0,-56100000.0,-493500000.0,-493500000.0,,604400000.0,-173400000.0,-19400000.0,-83900000.0,,-124900000.0,-2596500000.0,,127400000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2,2017-04-01,2017-06-30,,,47500000.0,,,-78300000.0,,547600000.0,29100000.0,-21900000.0,-35900000.0,,29100000.0,-21900000.0,-35900000.0,-28700000.0,76700000.0,76700000.0,,-81800000.0,-78000000.0,2700000.0,-9800000.0,,-28100000.0,-430700000.0,,3500000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:10:47+00:00,,48600000.0,,,-55000000.0,,284700000.0,-153300000.0,85400000.0,-5000000.0,,-153300000.0,85400000.0,-5000000.0,-72900000.0,-49800000.0,-49800000.0,,51200000.0,-1900000.0,-11700000.0,-9800000.0,,-26100000.0,-426300000.0,,123200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q1TTM,2016-04-01,2017-03-31,,-48100000.0,304800000.0,,-4400000.0,-183200000.0,,2165800000.0,-225400000.0,-85700000.0,315000000.0,,-225400000.0,-85700000.0,315000000.0,-500000.0,-584500000.0,-584500000.0,,777900000.0,-95400000.0,-12200000.0,-128500000.0,,-150100000.0,-2167300000.0,,124700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:02:58+00:00,0.0,181400000.0,44100000.0,,7700000.0,,1885100000.0,-77200000.0,-7400000.0,203500000.0,,-77200000.0,-7400000.0,203500000.0,118900000.0,-9600000.0,-9600000.0,,24000000.0,-900000.0,-1600000.0,-23900000.0,,-104400000.0,-1937500000.0,,54500000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q4,2018-10-01,2018-12-31,,,43900000.0,-6400000.0,,203700000.0,,853500000.0,-123900000.0,-33300000.0,267400000.0,,-123900000.0,-33300000.0,267400000.0,110200000.0,-22500000.0,-22500000.0,,42300000.0,-200000.0,200000.0,-2100000.0,,-31700000.0,-975100000.0,,4600000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 16:02:08+00:00,,137500000.0,50500000.0,,-196000000.0,,1031600000.0,46700000.0,25900000.0,-63900000.0,,46700000.0,25900000.0,-63900000.0,8700000.0,12900000.0,12900000.0,,-18300000.0,-700000.0,-1800000.0,-21800000.0,,-72700000.0,-962400000.0,,49900000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3TTM,2017-10-01,2018-09-30,,,185800000.0,50500000.0,,26100000.0,,1301200000.0,-106600000.0,7700000.0,157200000.0,,-106600000.0,7700000.0,157200000.0,58300000.0,-39400000.0,-39400000.0,,-15300000.0,-1000000.0,-1500000.0,-31600000.0,,-104000000.0,-1375200000.0,,62700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3,2018-07-01,2018-09-30,,,44200000.0,50500000.0,,3200000.0,,254600000.0,-79600000.0,29000000.0,64100000.0,,-79600000.0,29000000.0,64100000.0,13500000.0,34800000.0,34800000.0,,-18100000.0,,1400000.0,-2200000.0,,-24700000.0,-332000000.0,,1800000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:02:01+00:00,,93300000.0,,,-199200000.0,,777000000.0,126300000.0,-3100000.0,-128000000.0,,126300000.0,-3100000.0,-128000000.0,-4800000.0,-21900000.0,-21900000.0,,-200000.0,-700000.0,-3200000.0,-19600000.0,,-48000000.0,-630400000.0,,48100000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2TTM,2017-07-01,2018-06-30,,,188600000.0,,,-5300000.0,,1402400000.0,-43800000.0,-41900000.0,130800000.0,,-43800000.0,-41900000.0,130800000.0,45100000.0,-82000000.0,-82000000.0,,29500000.0,-1000000.0,-1400000.0,-39200000.0,,-102300000.0,-1406000000.0,,61800000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2,2018-04-01,2018-06-30,,,46100000.0,,,-22200000.0,,372100000.0,60200000.0,-30800000.0,12300000.0,,60200000.0,-30800000.0,12300000.0,41700000.0,-12600000.0,-12600000.0,,1000000.0,,-4700000.0,-9800000.0,,-26500000.0,-302100000.0,,400000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:02:44+00:00,,47200000.0,,,-177000000.0,,404900000.0,66100000.0,27700000.0,-140300000.0,,66100000.0,27700000.0,-140300000.0,-46500000.0,-9300000.0,-9300000.0,,-1200000.0,-700000.0,1500000.0,-9800000.0,,-21500000.0,-328300000.0,,47700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q1TTM,2017-04-01,2018-03-31,,,190000000.0,,,-61400000.0,,1577900000.0,-74900000.0,-33000000.0,82600000.0,,-74900000.0,-33000000.0,82600000.0,-25300000.0,7300000.0,7300000.0,,-53300000.0,-79000000.0,6000000.0,-39200000.0,,-103900000.0,-1534600000.0,,64900000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q4,2019-10-01,2019-12-31,,,43000000.0,40200000.0,,176000000.0,,189000000.0,-215500000.0,42700000.0,227100000.0,,-215500000.0,42700000.0,227100000.0,54300000.0,-89700000.0,-89700000.0,,97800000.0,-200000.0,1300000.0,-2100000.0,,-31400000.0,-402200000.0,,32600000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:02:58+00:00,-3000000.0,169200000.0,50600000.0,,-30900000.0,,1250800000.0,-289400000.0,-25800000.0,139300000.0,,-289400000.0,-25800000.0,139300000.0,-175900000.0,-92700000.0,-92700000.0,,93700000.0,-1100000.0,0.0,-8500000.0,,-138800000.0,-1530600000.0,,65400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3TTM,2018-10-01,2019-09-30,,-3000000.0,170100000.0,4000000.0,,-3200000.0,,1915300000.0,-197800000.0,-101800000.0,179600000.0,,-197800000.0,-101800000.0,179600000.0,-120000000.0,-25500000.0,-25500000.0,,38200000.0,-1100000.0,-1100000.0,-8500000.0,,-139100000.0,-2103500000.0,,37400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3,2019-07-01,2019-09-30,,-3000000.0,43500000.0,10400000.0,,-21000000.0,,264000000.0,-95600000.0,-1000000.0,29300000.0,,-95600000.0,-1000000.0,29300000.0,-67300000.0,12900000.0,12900000.0,,-6100000.0,,-8800000.0,-2100000.0,,-31000000.0,-357500000.0,,31400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 16:02:08+00:00,-3000000.0,126200000.0,10400000.0,,-206900000.0,,1061800000.0,-73900000.0,-68500000.0,-87800000.0,,-73900000.0,-68500000.0,-87800000.0,-230200000.0,-3000000.0,-3000000.0,,-4100000.0,-900000.0,-1300000.0,-6400000.0,,-107400000.0,-1128400000.0,,32800000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-29 16:21:42+00:00,,82700000.0,,,-185900000.0,,797800000.0,21700000.0,-67500000.0,-117100000.0,,21700000.0,-67500000.0,-117100000.0,-162900000.0,-15900000.0,-15900000.0,,2000000.0,-900000.0,7500000.0,-4300000.0,,-76400000.0,-770900000.0,,1400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2TTM,2018-07-01,2019-06-30,,,170800000.0,44100000.0,,21000000.0,,1905900000.0,-181800000.0,-71800000.0,214400000.0,,-181800000.0,-71800000.0,214400000.0,-39200000.0,-3600000.0,-3600000.0,,26200000.0,-1100000.0,9100000.0,-8600000.0,,-132800000.0,-2078000000.0,,7800000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2,2019-04-01,2019-06-30,,,40000000.0,,,-19300000.0,,285800000.0,-53100000.0,-29400000.0,12900000.0,,-53100000.0,-29400000.0,12900000.0,-69600000.0,-7400000.0,-7400000.0,,-400000.0,,8500000.0,-2200000.0,,-39000000.0,-336700000.0,,1100000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:07:11+00:00,,42700000.0,,,-166600000.0,,512000000.0,74800000.0,-38100000.0,-130000000.0,,74800000.0,-38100000.0,-130000000.0,-93300000.0,-8500000.0,-8500000.0,,2400000.0,-900000.0,-1000000.0,-2100000.0,,-37400000.0,-434200000.0,,300000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q1TTM,2018-04-01,2019-03-31,,,176900000.0,44100000.0,,18100000.0,,1992200000.0,-68500000.0,-73200000.0,213800000.0,,-68500000.0,-73200000.0,213800000.0,72100000.0,-8800000.0,-8800000.0,,27600000.0,-1100000.0,-4100000.0,-16200000.0,,-120300000.0,-2043400000.0,,7100000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2TTM,2019-07-01,2020-06-30,,-3000000.0,165500000.0,50600000.0,,72200000.0,,1031000000.0,-100000000.0,27500000.0,212200000.0,,-100000000.0,27500000.0,212200000.0,139700000.0,-146900000.0,-146900000.0,,121400000.0,-800000.0,11700000.0,-6300000.0,,-100500000.0,-1123900000.0,,68700000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2,2020-04-01,2020-06-30,,,38200000.0,,,51400000.0,,,-134800000.0,-13900000.0,35400000.0,,-134800000.0,-13900000.0,35400000.0,-113300000.0,-57200000.0,-57200000.0,,3000000.0,,4700000.0,,,-20400000.0,-134800000.0,,1800000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-29 16:21:42+00:00,,79000000.0,,,-82800000.0,,578000000.0,211100000.0,-14200000.0,-44200000.0,,211100000.0,-14200000.0,-44200000.0,152700000.0,-70100000.0,-70100000.0,,29700000.0,-600000.0,19200000.0,-2100000.0,,-38100000.0,-364200000.0,,4700000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q1TTM,2019-04-01,2020-03-31,,-3000000.0,167300000.0,50600000.0,,1500000.0,,1316800000.0,-18300000.0,12000000.0,189700000.0,,-18300000.0,12000000.0,189700000.0,183400000.0,-97100000.0,-97100000.0,,118000000.0,-800000.0,15500000.0,-8500000.0,,-119100000.0,-1325800000.0,,68000000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:07:11+00:00,,40800000.0,,,-134200000.0,,578000000.0,345900000.0,-300000.0,-79600000.0,,345900000.0,-300000.0,-79600000.0,266000000.0,-12900000.0,-12900000.0,,26700000.0,-600000.0,14500000.0,-2100000.0,,-17700000.0,-229400000.0,,2900000.0
