company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.01,1.01,0.99,461900000.0,1.01,-10300000.0,205600000.0,205600000.0,,201900000.0,3700000.0,8802800000.0,11289400000.0,,,,-27100000.0,,140800000.0,1303900000.0,8802800000.0,2486600000.0,286400000.0,-71200000.0,1906600000.0,580000000.0,-384700000.0,195300000.0,11289400000.0,200600000.0,200300000.0,201600000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.18,0.18,0.5,237400000.0,0.18,16000000.0,32400000.0,32400000.0,,35700000.0,-3300000.0,4340900000.0,5576300000.0,,,,-6900000.0,,68000000.0,655800000.0,4340900000.0,1235400000.0,218900000.0,,961200000.0,274200000.0,-225800000.0,48400000.0,5576300000.0,202200000.0,200200000.0,201400000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.77,0.77,0.97,448600000.0,0.77,-41000000.0,158800000.0,158800000.0,,154400000.0,4400000.0,8537100000.0,10946500000.0,,,,-24800000.0,,159000000.0,1260900000.0,8537100000.0,2409400000.0,398300000.0,,1868500000.0,540900000.0,-423100000.0,117800000.0,10946500000.0,202200000.0,200200000.0,201400000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q2,2014-04-01,2014-06-30,2015-08-04 17:28:39+00:00,0.32,0.32,0.26,121900000.0,0.32,39500000.0,65600000.0,65600000.0,,64700000.0,900000.0,2240300000.0,2902500000.0,,,,-2300000.0,,22800000.0,339300000.0,2240300000.0,662200000.0,70800000.0,,484000000.0,178200000.0,-73100000.0,105100000.0,2902500000.0,202200000.0,200200000.0,201400000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.8,0.8,0.98,437700000.0,0.8,-45300000.0,159700000.0,159700000.0,,155100000.0,4600000.0,8270200000.0,10615600000.0,,,,-28500000.0,,156000000.0,1215800000.0,8270200000.0,2345400000.0,393000000.0,,1809500000.0,535900000.0,-421500000.0,114400000.0,10615600000.0,193300000.0,193100000.0,193100000.0
RR Donnelley & Sons Co,RRD,,29669,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:11:13+00:00,-0.15,-0.15,0.26,115500000.0,-0.15,-23500000.0,-33200000.0,-33200000.0,,-29000000.0,-4200000.0,2100600000.0,2673800000.0,,,,-4600000.0,,45200000.0,316500000.0,2100600000.0,573200000.0,148100000.0,,477200000.0,96000000.0,-152700000.0,-56700000.0,2673800000.0,193300000.0,193100000.0,193100000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:14:45+00:00,2.2,2.2,3.12,232500000.0,2.2,21000000.0,138400000.0,-31700000.0,,151100000.0,-12700000.0,5475600000.0,6880700000.0,170100000.0,,,-43900000.0,,62700000.0,872600000.0,5475600000.0,1405100000.0,204100000.0,,1167800000.0,237300000.0,-248000000.0,-10700000.0,6880700000.0,68700000.0,68500000.0,68500000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q4,2015-10-01,2015-12-31,,1.04,1.04,0.79,-109000000.0,1.04,-58100000.0,71300000.0,-98800000.0,,71000000.0,300000.0,-1031200000.0,-1441500000.0,170100000.0,,,-700000.0,,-42200000.0,-99800000.0,-1031200000.0,-410300000.0,65900000.0,69000000.0,-251000000.0,-159300000.0,2400000.0,-156900000.0,-1441500000.0,68700000.0,68500000.0,68500000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 16:59:08+00:00,0.21,0.21,0.78,115300000.0,0.2,39700000.0,11600000.0,11600000.0,,14300000.0,-2700000.0,2208100000.0,2828000000.0,,,,-3000000.0,,52900000.0,328400000.0,2208100000.0,619900000.0,69000000.0,,496600000.0,123300000.0,-72000000.0,51300000.0,2828000000.0,68100000.0,69700000.0,70100000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.15,1.15,2.27,341500000.0,1.15,79100000.0,67100000.0,67100000.0,,80100000.0,-13000000.0,6506800000.0,8322200000.0,,,,-43200000.0,,104900000.0,972400000.0,6506800000.0,1815400000.0,138200000.0,-69000000.0,1418800000.0,396600000.0,-250400000.0,146200000.0,8322200000.0,68100000.0,69700000.0,70100000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.43,1.43,3.02,239100000.0,1.43,-28800000.0,90700000.0,-70400000.0,,99600000.0,-8900000.0,5554500000.0,6960800000.0,161100000.0,,,-56400000.0,,89300000.0,915300000.0,5554500000.0,1406300000.0,207600000.0,2200000.0,1243700000.0,162600000.0,-261800000.0,-99200000.0,6960800000.0,68100000.0,69700000.0,70100000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:40:12+00:00,0.21,0.21,0.26,112800000.0,0.21,33000000.0,43600000.0,43600000.0,,43500000.0,100000.0,2132300000.0,2748100000.0,,,,-11900000.0,,32200000.0,313100000.0,2132300000.0,615800000.0,69200000.0,,458100000.0,157700000.0,-81100000.0,76600000.0,2748100000.0,207100000.0,203100000.0,204200000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.32,0.32,0.51,226200000.0,0.32,39400000.0,55500000.0,55500000.0,,65800000.0,-10300000.0,4298700000.0,5494200000.0,,,,-40200000.0,,52000000.0,644000000.0,4298700000.0,1195500000.0,69200000.0,-69000000.0,922200000.0,273300000.0,-178400000.0,94900000.0,5494200000.0,207100000.0,203100000.0,204200000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.73,0.73,1.02,243400000.0,0.73,-32800000.0,143900000.0,-17200000.0,,147500000.0,-3600000.0,5656600000.0,7090600000.0,161100000.0,,,-55400000.0,,56300000.0,921300000.0,5656600000.0,1434000000.0,138600000.0,-69000000.0,1221000000.0,213000000.0,-263000000.0,-50000000.0,7090600000.0,207100000.0,203100000.0,204200000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:39:52+00:00,0.11,0.11,0.26,113400000.0,0.11,6400000.0,11900000.0,11900000.0,,22300000.0,-10400000.0,2166400000.0,2746100000.0,,,,-28300000.0,,19800000.0,330900000.0,2166400000.0,579700000.0,,-69000000.0,464100000.0,115600000.0,-97300000.0,18300000.0,2746100000.0,202700000.0,200600000.0,202100000.0
RR Donnelley & Sons Co,RRD,,29669,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.84,0.84,1.04,252500000.0,0.84,-26300000.0,165900000.0,4800000.0,,168700000.0,-2800000.0,5764600000.0,7245000000.0,161100000.0,,,-45800000.0,,46900000.0,947500000.0,5764600000.0,1480400000.0,140200000.0,-69000000.0,1246900000.0,233500000.0,-255000000.0,-21500000.0,7245000000.0,202700000.0,200600000.0,202100000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:02:25+00:00,-7.09,-7.09,2.48,204200000.0,-7.09,-12300000.0,-494600000.0,-484900000.0,,-495900000.0,1300000.0,5484300000.0,6833000000.0,-9700000.0,,,26400000.0,-11900000.0,584300000.0,897000000.0,5484300000.0,1348700000.0,198700000.0,,1673600000.0,-324900000.0,-172300000.0,-497200000.0,6833000000.0,69900000.0,70000000.0,70000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q4,2016-10-01,2016-12-31,,-7.34,-7.34,0.14,50700000.0,-7.34,-25200000.0,-513600000.0,-488100000.0,-15800000.0,-514100000.0,500000.0,1493600000.0,1829200000.0,-9700000.0,,,26000000.0,100000.0,560000000.0,216000000.0,1493600000.0,335600000.0,48100000.0,,826800000.0,-491200000.0,-22100000.0,-513300000.0,1829200000.0,69900000.0,70000000.0,70000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:58:23+00:00,-0.1,-0.1,0.78,51000000.0,-0.1,13900000.0,-6800000.0,22300000.0,-29100000.0,-7100000.0,300000.0,1361400000.0,1725600000.0,,,,1000000.0,300000.0,10800000.0,218100000.0,1361400000.0,364200000.0,48800000.0,,280200000.0,84000000.0,-47800000.0,36200000.0,1725600000.0,71000000.0,70000000.0,70500000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.26,0.26,2.33,153500000.0,0.26,12900000.0,19000000.0,3200000.0,15800000.0,18200000.0,800000.0,3990700000.0,5003800000.0,,,,400000.0,-12000000.0,24300000.0,681000000.0,3990700000.0,1013100000.0,150600000.0,,846800000.0,166300000.0,-150200000.0,16100000.0,5003800000.0,71000000.0,70000000.0,70500000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.27,1.27,3.11,44500000.0,1.27,-45200000.0,90300000.0,-95600000.0,15800000.0,89200000.0,1100000.0,2959500000.0,3562300000.0,170100000.0,,,-300000.0,-12000000.0,-17900000.0,581200000.0,2959500000.0,602800000.0,216500000.0,69000000.0,595800000.0,7000000.0,-147800000.0,-140800000.0,3562300000.0,71000000.0,70000000.0,70500000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:24:40+00:00,-0.21,-0.21,0.78,49900000.0,-0.21,-4400000.0,-14300000.0,-23000000.0,8700000.0,-14500000.0,200000.0,1316200000.0,1632600000.0,,,,-700000.0,,8200000.0,233600000.0,1316200000.0,316400000.0,51400000.0,,291700000.0,24700000.0,-52100000.0,-27400000.0,1632600000.0,69000000.0,70000000.0,70000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.36,0.36,1.55,102500000.0,0.36,-1000000.0,25800000.0,-19100000.0,44900000.0,25300000.0,500000.0,2629300000.0,3278200000.0,,,,-600000.0,-12300000.0,13500000.0,462900000.0,2629300000.0,648900000.0,101800000.0,,566600000.0,82300000.0,-102400000.0,-20100000.0,3278200000.0,69000000.0,70000000.0,70000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.58,1.58,3.1,108800000.0,1.58,-19400000.0,108700000.0,-106300000.0,44900000.0,110600000.0,-1900000.0,3806200000.0,4664700000.0,170100000.0,,,-4300000.0,-12300000.0,24200000.0,691500000.0,3806200000.0,858500000.0,236700000.0,69000000.0,812200000.0,46300000.0,-172000000.0,-125700000.0,4664700000.0,69000000.0,70000000.0,70000000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:36:09+00:00,0.57,0.57,0.78,52600000.0,0.57,3400000.0,40100000.0,3900000.0,36200000.0,39800000.0,300000.0,1313100000.0,1645600000.0,,,,100000.0,-12300000.0,5300000.0,229300000.0,1313100000.0,332500000.0,50400000.0,,274900000.0,57600000.0,-50300000.0,7300000.0,1645600000.0,69800000.0,69900000.0,70300000.0
RR Donnelley & Sons Co,RRD,,29669,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.41,2.41,3.07,171700000.0,2.41,18000000.0,166600000.0,-39700000.0,36200000.0,168600000.0,-2000000.0,4622300000.0,5780200000.0,170100000.0,,,-15500000.0,-12300000.0,48200000.0,771000000.0,4622300000.0,1157900000.0,254500000.0,69000000.0,978600000.0,179300000.0,-201000000.0,-21700000.0,5780200000.0,69800000.0,69900000.0,70300000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:02:58+00:00,-0.49,-0.49,0.56,191400000.0,-0.49,108700000.0,-33200000.0,-33200000.0,,-34400000.0,1200000.0,5623400000.0,6939600000.0,,,,,0.0,53000000.0,860400000.0,5623400000.0,1316200000.0,199700000.0,63800000.0,1104800000.0,211400000.0,-135900000.0,75500000.0,6939600000.0,70200000.0,70200000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q4,2017-10-01,2017-12-31,,-0.75,-0.75,0.14,48300000.0,-0.75,116100000.0,-52300000.0,-52300000.0,,-52800000.0,500000.0,2879900000.0,1925800000.0,,,,-59600000.0,-1318000000.0,6300000.0,207400000.0,2879900000.0,-954100000.0,42300000.0,63800000.0,-1056000000.0,101900000.0,-38100000.0,63800000.0,1925800000.0,70200000.0,70200000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:02:22+00:00,-0.11,-0.11,0.14,47000000.0,-0.11,-3500000.0,-7800000.0,-7800000.0,,-8000000.0,200000.0,1411400000.0,1734900000.0,,,,6900000.0,0.0,33800000.0,210900000.0,1411400000.0,323500000.0,50000000.0,,291700000.0,31800000.0,-43100000.0,-11300000.0,1734900000.0,72700000.0,70200000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.26,0.26,0.42,143100000.0,0.26,-7400000.0,19100000.0,19100000.0,,18400000.0,700000.0,2743500000.0,5013800000.0,,,,59600000.0,1318000000.0,46700000.0,653000000.0,2743500000.0,2270300000.0,157400000.0,,2160800000.0,109500000.0,-97800000.0,11700000.0,5013800000.0,72700000.0,70200000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q3TTM,2016-10-01,2017-09-30,,-7.06,-7.06,0.56,193800000.0,-7.06,-32600000.0,-494500000.0,-469000000.0,-15800000.0,-495700000.0,1200000.0,4237100000.0,6843000000.0,-9700000.0,,,85600000.0,1318100000.0,606700000.0,869000000.0,4237100000.0,2605900000.0,205500000.0,,2987600000.0,-381700000.0,-119900000.0,-501600000.0,6843000000.0,72700000.0,70200000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:31:50+00:00,1.09,1.09,0.14,47500000.0,1.09,-4100000.0,76700000.0,76700000.0,,76500000.0,200000.0,,1620000000.0,,,,97300000.0,1318000000.0,3800000.0,216300000.0,,1620000000.0,59100000.0,,1585600000.0,34400000.0,38200000.0,72600000.0,1620000000.0,70200000.0,70100000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.38,0.38,0.28,96100000.0,0.38,-3900000.0,26900000.0,26900000.0,,26400000.0,500000.0,1332100000.0,3278900000.0,,,,52700000.0,1318000000.0,12900000.0,442100000.0,1332100000.0,1946800000.0,107400000.0,,1869100000.0,77700000.0,-54700000.0,23000000.0,3278900000.0,70200000.0,70100000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q2TTM,2016-07-01,2017-06-30,,-7.06,-7.06,1.2,197800000.0,-7.06,-15200000.0,-493500000.0,-438900000.0,-44900000.0,-494800000.0,1300000.0,4187100000.0,6833700000.0,-9700000.0,,,79700000.0,1318400000.0,583700000.0,876200000.0,4187100000.0,2646600000.0,204300000.0,,2976100000.0,-329500000.0,-124600000.0,-454100000.0,6833700000.0,70200000.0,70100000.0,70200000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:10:47+00:00,-0.71,-0.71,0.14,48600000.0,-0.71,200000.0,-49800000.0,-49800000.0,,-50100000.0,300000.0,1332100000.0,1658900000.0,,,,-44600000.0,,9100000.0,225800000.0,1332100000.0,326800000.0,48300000.0,,283500000.0,43300000.0,-92900000.0,-49600000.0,1658900000.0,70100000.0,70100000.0,70100000.0
RR Donnelley & Sons Co,RRD,,29669,2017.0,Q1TTM,2016-04-01,2017-03-31,,-8.36,-8.36,1.83,200200000.0,-8.36,-15500000.0,-584500000.0,-538600000.0,-36200000.0,-585800000.0,1300000.0,5503300000.0,6846300000.0,-9700000.0,,,-18300000.0,400000.0,588100000.0,893500000.0,5503300000.0,1343000000.0,196600000.0,,1682200000.0,-339200000.0,-214900000.0,-554100000.0,6846300000.0,70100000.0,70100000.0,70100000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:02:58+00:00,-0.16,-0.16,0.34,181400000.0,-0.16,37900000.0,-9600000.0,-9600000.0,,-11000000.0,1400000.0,12345000000.0,13600400000.0,,,,20400000.0,-3800000.0,38800000.0,830400000.0,12345000000.0,1255400000.0,200700000.0,,1046800000.0,208600000.0,-180300000.0,28300000.0,13600400000.0,68800000.0,70600000.0,70600000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q4,2018-10-01,2018-12-31,,-0.32,-0.32,0.03,43900000.0,-0.32,43300000.0,-22500000.0,-22500000.0,,-22700000.0,200000.0,8208900000.0,8563600000.0,,,,5700000.0,800000.0,16000000.0,204000000.0,8208900000.0,354700000.0,74900000.0,,264700000.0,90000000.0,-69200000.0,20800000.0,8563600000.0,68800000.0,70600000.0,70600000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:02:08+00:00,0.49,0.49,0.03,44200000.0,0.49,-10400000.0,34800000.0,34800000.0,,34300000.0,500000.0,1334100000.0,1649500000.0,,,,5500000.0,-4500000.0,11000000.0,203800000.0,1334100000.0,315400000.0,42000000.0,,254500000.0,60900000.0,-36500000.0,24400000.0,1649500000.0,70000000.0,70600000.0,70700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.17,0.17,0.31,137500000.0,0.17,-5400000.0,12900000.0,12900000.0,,11700000.0,1200000.0,4136100000.0,5036800000.0,,,,14700000.0,-4600000.0,22800000.0,626400000.0,4136100000.0,900700000.0,125800000.0,,782100000.0,118600000.0,-111100000.0,7500000.0,5036800000.0,70000000.0,70600000.0,70700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q3TTM,2017-10-01,2018-09-30,,-0.58,-0.58,0.45,185800000.0,-0.58,110700000.0,-39400000.0,-39400000.0,,-41100000.0,1700000.0,7016000000.0,6962600000.0,,,,-44900000.0,-1322600000.0,29100000.0,833800000.0,7016000000.0,-53400000.0,168100000.0,63800000.0,-273900000.0,220500000.0,-149200000.0,71300000.0,6962600000.0,70000000.0,70600000.0,70700000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 16:02:01+00:00,-0.18,-0.18,0.14,46100000.0,-0.18,-300000.0,-12600000.0,-12600000.0,,-13000000.0,400000.0,1388900000.0,1679500000.0,,,,3600000.0,,11000000.0,208000000.0,1388900000.0,290600000.0,42000000.0,,265100000.0,25500000.0,-38400000.0,-12900000.0,1679500000.0,70600000.0,70600000.0,70600000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.32,-0.32,0.28,93300000.0,-0.32,5000000.0,-21900000.0,-21900000.0,,-22600000.0,700000.0,2802000000.0,3387300000.0,,,,9200000.0,-100000.0,11800000.0,422600000.0,2802000000.0,585300000.0,83800000.0,,527600000.0,57700000.0,-74600000.0,-16900000.0,3387300000.0,70600000.0,70600000.0,70600000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1.18,-1.18,0.56,188600000.0,-1.18,117600000.0,-82000000.0,-82000000.0,,-83400000.0,1400000.0,7093300000.0,7048000000.0,,,,-43500000.0,-1318100000.0,51900000.0,840900000.0,7093300000.0,-45300000.0,176100000.0,63800000.0,-236700000.0,191400000.0,-155800000.0,35600000.0,7048000000.0,70600000.0,70600000.0,70600000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:02:44+00:00,-0.14,-0.14,0.14,47200000.0,-0.14,5300000.0,-9300000.0,-9300000.0,,-9600000.0,300000.0,1413100000.0,1707800000.0,,,,5600000.0,-100000.0,800000.0,214600000.0,1413100000.0,294700000.0,41800000.0,,262500000.0,32200000.0,-36200000.0,-4000000.0,1707800000.0,70300000.0,70300000.0,70300000.0
RR Donnelley & Sons Co,RRD,,29669,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.09,0.09,0.56,190000000.0,0.09,113800000.0,7300000.0,7300000.0,,6100000.0,1200000.0,5704400000.0,6988500000.0,,,,50200000.0,-100000.0,44700000.0,849200000.0,5704400000.0,1284100000.0,193200000.0,63800000.0,1083800000.0,200300000.0,-79200000.0,121100000.0,6988500000.0,70300000.0,70300000.0,70300000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q4,2019-10-01,2019-12-31,,-1.37,-1.27,0.06,43000000.0,-1.27,40700000.0,-89700000.0,-89700000.0,,-90000000.0,300000.0,6070200000.0,6393700000.0,,,,5400000.0,8300000.0,104500000.0,187100000.0,6070200000.0,323500000.0,35000000.0,,342900000.0,-19400000.0,-29600000.0,-49000000.0,6393700000.0,71100000.0,71200000.0,71200000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:02:58+00:00,-1.31,-1.31,0.12,169200000.0,-1.31,56600000.0,-92700000.0,-92700000.0,,-93200000.0,500000.0,11361500000.0,12552400000.0,,,,16700000.0,11600000.0,135300000.0,776200000.0,11361500000.0,1190900000.0,151400000.0,,1092300000.0,98600000.0,-134700000.0,-36100000.0,12552400000.0,71100000.0,71200000.0,71200000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.06,-0.04,0.06,126200000.0,-0.04,15900000.0,-3000000.0,-3000000.0,,-3200000.0,200000.0,5291300000.0,6158700000.0,,,,11300000.0,3300000.0,30800000.0,589100000.0,5291300000.0,867400000.0,116400000.0,,749400000.0,118000000.0,-105100000.0,12900000.0,6158700000.0,70000000.0,71400000.0,71400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3TTM,2018-10-01,2019-09-30,,-0.36,-0.36,0.12,170100000.0,-0.36,59200000.0,-25500000.0,-25500000.0,,-25900000.0,400000.0,13500200000.0,14722300000.0,,,,17000000.0,4100000.0,46800000.0,793100000.0,13500200000.0,1222100000.0,191300000.0,,1014100000.0,208000000.0,-174300000.0,33700000.0,14722300000.0,70000000.0,71400000.0,71400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:02:08+00:00,0.18,0.18,0.03,43500000.0,0.18,27300000.0,12900000.0,12900000.0,,12600000.0,300000.0,1308500000.0,1619400000.0,,,,4600000.0,5400000.0,-2300000.0,190500000.0,1308500000.0,310900000.0,38200000.0,,237100000.0,73800000.0,-33600000.0,40200000.0,1619400000.0,70000000.0,71400000.0,71400000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2,2019-04-01,2019-06-30,2020-07-29 16:21:42+00:00,,-0.1,,40000000.0,-0.1,-7600000.0,-7400000.0,-7400000.0,,-7000000.0,-400000.0,2739200000.0,3017400000.0,,,,2200000.0,2300000.0,16000000.0,199000000.0,2739200000.0,278200000.0,38100000.0,,257300000.0,20900000.0,-35900000.0,-15000000.0,3017400000.0,,71300000.0,71300000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.12,-0.22,0.03,82700000.0,-0.22,-11400000.0,-15900000.0,-15900000.0,,-15800000.0,-100000.0,3982800000.0,4539300000.0,,,,6700000.0,-2100000.0,33100000.0,398600000.0,3982800000.0,556500000.0,78200000.0,,512300000.0,44200000.0,-71500000.0,-27300000.0,4539300000.0,,71300000.0,71300000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q2TTM,2018-07-01,2019-06-30,,-0.06,-0.06,0.12,170800000.0,-0.06,21500000.0,-3600000.0,-3600000.0,,-4200000.0,600000.0,13525800000.0,14752400000.0,,,,17900000.0,-5800000.0,60100000.0,806400000.0,13525800000.0,1226600000.0,195100000.0,,1031500000.0,195100000.0,-177200000.0,17900000.0,14752400000.0,,71300000.0,71300000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:07:11+00:00,-0.12,-0.12,0.03,42700000.0,-0.12,-3800000.0,-8500000.0,-8500000.0,,-8800000.0,300000.0,1243600000.0,1521900000.0,,,,4500000.0,-4400000.0,17100000.0,199600000.0,1243600000.0,278300000.0,40100000.0,,255000000.0,23300000.0,-35600000.0,-12300000.0,1521900000.0,73300000.0,70800000.0,70800000.0
RR Donnelley & Sons Co,RRD,,29669,2019.0,Q1TTM,2018-04-01,2019-03-31,,-0.14,-0.14,0.23,176900000.0,-0.14,28800000.0,-8800000.0,-8800000.0,,-10200000.0,1400000.0,12175500000.0,13414500000.0,,,,19300000.0,-8100000.0,55100000.0,815400000.0,12175500000.0,1239000000.0,199000000.0,,1039300000.0,199700000.0,-179700000.0,20000000.0,13414500000.0,73300000.0,70800000.0,70800000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2YTD,2020-01-01,2020-06-30,,-0.18,-0.97,0.03,79000000.0,-0.97,1500000.0,-70100000.0,-70100000.0,,-70200000.0,100000.0,2083100000.0,2571700000.0,,,,7200000.0,21200000.0,60400000.0,335100000.0,2083100000.0,488600000.0,68700000.0,,495700000.0,-7100000.0,-61500000.0,-68600000.0,2571700000.0,,72200000.0,72200000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2TTM,2019-07-01,2020-06-30,,-1.37,-2.06,0.12,165500000.0,-2.06,69500000.0,-146900000.0,-146900000.0,,-147600000.0,700000.0,9461800000.0,10584800000.0,,,,17200000.0,34900000.0,162600000.0,712700000.0,9461800000.0,1123000000.0,141900000.0,,1075700000.0,47300000.0,-124700000.0,-77400000.0,10584800000.0,,72200000.0,72200000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q2,2020-04-01,2020-06-30,2020-07-29 16:21:42+00:00,,-0.79,,38200000.0,-0.79,9700000.0,-57200000.0,-57200000.0,,-57200000.0,0.0,947400000.0,1162200000.0,,,,3400000.0,8000000.0,28500000.0,156000000.0,947400000.0,214800000.0,35000000.0,,230700000.0,-15900000.0,-31600000.0,-47500000.0,1162200000.0,,72200000.0,72200000.0
RR Donnelley & Sons Co,RRD,,29669,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1.37,-1.37,0.12,167300000.0,-1.37,52200000.0,-97100000.0,-97100000.0,,-97400000.0,300000.0,11253600000.0,12440000000.0,,,,16000000.0,29200000.0,150100000.0,755700000.0,11253600000.0,1186400000.0,145000000.0,,1102300000.0,84100000.0,-129000000.0,-44900000.0,12440000000.0,72200000.0,71600000.0,71600000.0
