company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q2TTM,2013-07-01,2014-06-30,,38600000.0,0.8,0.8,,120100000.0,400000.0,0.8,181800000.0,57600000.0,138900000.0,1377100000.0,52500000.0,357800000.0,357800000.0,,243800000.0,-600000.0,1343900000.0,273700000.0,41500000.0,114600000.0,100000.0,55700000.0,253400000.0,346400000.0,,51500000.0,62000000.0,,646800000.0,172600000.0,1516500000.0,1264000000.0,521700000.0,539600000.0,1865600000.0,20500000.0,301300000.0,301300000.0,301300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 14:07:24+00:00,6200000.0,0.24,0.24,,19700000.0,100000.0,0.24,38900000.0,10600000.0,24100000.0,232500000.0,8800000.0,72300000.0,72300000.0,,72300000.0,,228200000.0,45300000.0,20200000.0,,,9900000.0,38500000.0,55800000.0,,9000000.0,8800000.0,,109300000.0,28500000.0,256700000.0,208300000.0,100100000.0,111200000.0,328300000.0,3600000.0,301300000.0,301300000.0,301300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q1TTM,2013-04-01,2014-03-31,,32400000.0,0.76,0.76,,100400000.0,300000.0,0.76,142900000.0,47000000.0,114800000.0,1144600000.0,43700000.0,285500000.0,285500000.0,,233300000.0,-300000.0,1115700000.0,228400000.0,21300000.0,52500000.0,100000.0,45800000.0,214900000.0,290600000.0,,42500000.0,53200000.0,,537500000.0,144100000.0,1259800000.0,1055700000.0,421600000.0,428400000.0,1537300000.0,16900000.0,295000000.0,295000000.0,295000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 15:12:21+00:00,6200000.0,0.18,0.18,,19300000.0,,0.18,27700000.0,9800000.0,25100000.0,230200000.0,9000000.0,53100000.0,53100000.0,,53100000.0,,227100000.0,49100000.0,800000.0,,100000.0,11300000.0,42300000.0,54800000.0,,8700000.0,9500000.0,,110400000.0,28300000.0,255400000.0,216700000.0,79900000.0,80800000.0,307000000.0,3200000.0,295000000.0,295000000.0,295000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 17:01:54+00:00,23900000.0,0.86,0.86,,95500000.0,500000.0,0.86,130400000.0,43700000.0,121500000.0,946900000.0,41300000.0,260100000.0,260100000.0,,260100000.0,,932100000.0,186600000.0,5500000.0,,,42300000.0,165500000.0,223800000.0,,35100000.0,33400000.0,,449500000.0,136800000.0,1068900000.0,860600000.0,352400000.0,390500000.0,1284500000.0,37100000.0,302400000.0,302400000.0,302400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q4,2015-10-01,2015-12-31,,6100000.0,0.23,0.23,,24600000.0,200000.0,0.23,34600000.0,10800000.0,33800000.0,240200000.0,10800000.0,70800000.0,70800000.0,,70800000.0,,238800000.0,46400000.0,1500000.0,,,10500000.0,45400000.0,61300000.0,,7100000.0,9700000.0,,112000000.0,35400000.0,274200000.0,217000000.0,93300000.0,105400000.0,332100000.0,9200000.0,302400000.0,302400000.0,302400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 13:32:13+00:00,5900000.0,0.23,0.23,,24800000.0,100000.0,0.23,33100000.0,10800000.0,31200000.0,238600000.0,10300000.0,68400000.0,68400000.0,,68400000.0,,234800000.0,46200000.0,1500000.0,,,10500000.0,39200000.0,54800000.0,,9500000.0,6200000.0,,113400000.0,35100000.0,269900000.0,214200000.0,87100000.0,101500000.0,321900000.0,9500000.0,297400000.0,297400000.0,297400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q3YTD,2015-01-01,2015-09-30,,17800000.0,0.63,0.63,,70900000.0,300000.0,0.63,95800000.0,32900000.0,87700000.0,706700000.0,30500000.0,189300000.0,189300000.0,,189300000.0,,693300000.0,140200000.0,4000000.0,,,31800000.0,120100000.0,162500000.0,,28000000.0,23700000.0,,337500000.0,101400000.0,794700000.0,643600000.0,259100000.0,285100000.0,952400000.0,27900000.0,297400000.0,297400000.0,297400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q3TTM,2014-10-01,2015-09-30,,24000000.0,0.84,0.84,,92600000.0,500000.0,0.84,128400000.0,43400000.0,111700000.0,942200000.0,40300000.0,254000000.0,254000000.0,,254000000.0,,921400000.0,185400000.0,8400000.0,,-100000.0,42000000.0,158800000.0,197900000.0,,37400000.0,33600000.0,,445700000.0,132900000.0,1054300000.0,851300000.0,345900000.0,382400000.0,1267300000.0,54200000.0,297400000.0,297400000.0,297400000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 15:05:42+00:00,6000000.0,0.2,0.2,,23900000.0,100000.0,0.2,32200000.0,11300000.0,29000000.0,235400000.0,10200000.0,61700000.0,61700000.0,,61700000.0,,230400000.0,46000000.0,1800000.0,,,10500000.0,41300000.0,50100000.0,,9200000.0,7700000.0,,109300000.0,34100000.0,264500000.0,211800000.0,83000000.0,93900000.0,313400000.0,9300000.0,308500000.0,308500000.0,308500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q2YTD,2015-01-01,2015-06-30,,11900000.0,0.4,0.4,,46100000.0,200000.0,0.4,62700000.0,22100000.0,56500000.0,468100000.0,20200000.0,120900000.0,120900000.0,,120900000.0,,458500000.0,94000000.0,2500000.0,,,21300000.0,80900000.0,107700000.0,,18500000.0,17500000.0,,224100000.0,66300000.0,524800000.0,429400000.0,172000000.0,183600000.0,630500000.0,18400000.0,308500000.0,308500000.0,308500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q2TTM,2014-07-01,2015-06-30,,24300000.0,0.82,0.82,,88000000.0,500000.0,0.82,125000000.0,43300000.0,104100000.0,938800000.0,40200000.0,247200000.0,247200000.0,,247200000.0,,915100000.0,184300000.0,8000000.0,,-100000.0,41700000.0,160500000.0,201700000.0,,36400000.0,39800000.0,,440400000.0,128200000.0,1043300000.0,845900000.0,342800000.0,372200000.0,1257900000.0,48100000.0,308500000.0,308500000.0,308500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 15:46:25+00:00,5900000.0,0.2,0.2,,22200000.0,100000.0,0.2,30500000.0,10800000.0,27500000.0,232700000.0,10000000.0,59200000.0,59200000.0,,59200000.0,,228100000.0,48000000.0,700000.0,,,10800000.0,39600000.0,57600000.0,,9300000.0,9800000.0,,114800000.0,32200000.0,260300000.0,217600000.0,89000000.0,89700000.0,317100000.0,9100000.0,296000000.0,296000000.0,296000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2015.0,Q1TTM,2014-04-01,2015-03-31,,24500000.0,0.86,0.86,,83800000.0,500000.0,0.86,131700000.0,42600000.0,99200000.0,935900000.0,38800000.0,257800000.0,257800000.0,,257800000.0,,912900000.0,183600000.0,26400000.0,,-100000.0,41100000.0,157700000.0,207400000.0,,36200000.0,40900000.0,,440400000.0,122600000.0,1035500000.0,842400000.0,359900000.0,389500000.0,1272800000.0,42400000.0,296000000.0,296000000.0,296000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 10:52:31+00:00,5800000.0,0.24,0.24,,25200000.0,400000.0,0.24,32600000.0,11600000.0,34200000.0,249900000.0,14000000.0,73700000.0,73700000.0,,73700000.0,,245300000.0,47400000.0,1900000.0,,,11200000.0,42200000.0,56400000.0,,9900000.0,8400000.0,,116100000.0,39200000.0,284500000.0,221400000.0,90800000.0,106300000.0,336100000.0,9700000.0,307100000.0,307100000.0,307100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q3YTD,2016-01-01,2016-09-30,,17400000.0,0.68,0.68,,75800000.0,1100000.0,0.68,98300000.0,34100000.0,103400000.0,736500000.0,39800000.0,205100000.0,205100000.0,,205100000.0,,725400000.0,140600000.0,3900000.0,,,31700000.0,124900000.0,160600000.0,,27100000.0,28900000.0,,341600000.0,115600000.0,841000000.0,651600000.0,258500000.0,303400000.0,983900000.0,28200000.0,307100000.0,307100000.0,307100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q3TTM,2015-10-01,2016-09-30,,23500000.0,0.91,0.91,,100400000.0,1300000.0,0.91,132900000.0,44900000.0,137200000.0,976700000.0,50600000.0,275900000.0,275900000.0,,275900000.0,,964200000.0,187000000.0,5400000.0,,,42200000.0,170300000.0,221900000.0,,34200000.0,38600000.0,,453600000.0,151000000.0,1115200000.0,868600000.0,351800000.0,408800000.0,1316000000.0,37400000.0,307100000.0,307100000.0,307100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 13:59:12+00:00,5800000.0,0.23,0.23,,25400000.0,300000.0,0.23,34000000.0,11400000.0,34700000.0,243500000.0,13100000.0,68500000.0,68500000.0,,68500000.0,,240000000.0,46500000.0,1000000.0,,,10100000.0,40000000.0,53400000.0,,9200000.0,10000000.0,,111400000.0,38500000.0,278500000.0,212900000.0,85400000.0,102500000.0,325400000.0,9500000.0,297800000.0,297800000.0,297800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q2YTD,2016-01-01,2016-06-30,,11600000.0,0.44,0.44,,50600000.0,700000.0,0.44,65700000.0,22500000.0,69200000.0,486600000.0,25800000.0,131400000.0,131400000.0,,131400000.0,,480100000.0,93200000.0,2000000.0,,,20500000.0,82700000.0,104200000.0,,17200000.0,20500000.0,,225500000.0,76400000.0,556500000.0,430200000.0,167700000.0,197100000.0,647800000.0,18500000.0,297800000.0,297800000.0,297800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q2TTM,2015-07-01,2016-06-30,,23600000.0,0.9,0.9,,100000000.0,1000000.0,0.9,133400000.0,44100000.0,134200000.0,965400000.0,46900000.0,270600000.0,270600000.0,,270600000.0,,953700000.0,185800000.0,5000000.0,,,41500000.0,167300000.0,220300000.0,,33800000.0,36400000.0,,450900000.0,146900000.0,1100600000.0,861400000.0,348100000.0,404000000.0,1301800000.0,37200000.0,297800000.0,297800000.0,297800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 15:55:12+00:00,5800000.0,0.21,0.21,,25200000.0,400000.0,0.21,31700000.0,11100000.0,34500000.0,243100000.0,12700000.0,62900000.0,62900000.0,,62900000.0,,240100000.0,46700000.0,1000000.0,,,10400000.0,42700000.0,50800000.0,,8000000.0,10500000.0,,114100000.0,37900000.0,278000000.0,217300000.0,82300000.0,94600000.0,322400000.0,9000000.0,299500000.0,299500000.0,299500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2016.0,Q1TTM,2015-04-01,2016-03-31,,23800000.0,0.87,0.87,,98500000.0,800000.0,0.87,131600000.0,44000000.0,128500000.0,957300000.0,44000000.0,263800000.0,263800000.0,,263800000.0,,944100000.0,185300000.0,5800000.0,,,41900000.0,168600000.0,217000000.0,,33800000.0,34100000.0,,448800000.0,142500000.0,1086600000.0,860300000.0,345700000.0,395400000.0,1289800000.0,37000000.0,299500000.0,299500000.0,299500000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 16:16:33+00:00,30000000.0,0.98,0.98,0.6875,130700000.0,3700000.0,0.97,129900000.0,,153700000.0,1145000000.0,71200000.0,337200000.0,337200000.0,,323100000.0,,1100500000.0,194800000.0,-25400000.0,,,43800000.0,171100000.0,334500000.0,14100000.0,41700000.0,26000000.0,,522700000.0,201900000.0,1302400000.0,960300000.0,352900000.0,467100000.0,1453400000.0,,329700000.0,329700000.0,333100000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 14:24:29+00:00,6300000.0,0.22,0.22,,27100000.0,700000.0,0.22,32000000.0,16000000.0,37000000.0,252800000.0,14800000.0,70800000.0,70800000.0,,67300000.0,,248600000.0,47400000.0,-15700000.0,,,10200000.0,34900000.0,64900000.0,3500000.0,9600000.0,4400000.0,,127900000.0,41900000.0,290500000.0,226100000.0,84700000.0,102800000.0,333300000.0,9300000.0,305900000.0,305900000.0,305900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 16:16:33+00:00,21800000.0,1.3,1.3,0.6975,216100000.0,5000000.0,1.29,108200000.0,,184200000.0,1367100000.0,104200000.0,468100000.0,468100000.0,,454000000.0,,1236000000.0,204600000.0,-9800000.0,,,44900000.0,168900000.0,331300000.0,14100000.0,37900000.0,30000000.0,,562900000.0,320300000.0,1556300000.0,996100000.0,366400000.0,576300000.0,1602400000.0,,349200000.0,349200000.0,351900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q4,2018-10-01,2018-12-31,,6900000.0,0.35,0.35,,70600000.0,1400000.0,0.35,15800000.0,,48500000.0,381900000.0,28600000.0,133000000.0,133000000.0,,129400000.0,,332600000.0,81000000.0,-9800000.0,,,12000000.0,15900000.0,96200000.0,3600000.0,7400000.0,9900000.0,,151500000.0,99200000.0,431800000.0,262700000.0,88800000.0,148800000.0,421400000.0,-9500000.0,349200000.0,349200000.0,351900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 13:37:12+00:00,4900000.0,0.33,0.33,,56900000.0,1100000.0,0.33,32200000.0,,46600000.0,342300000.0,26700000.0,117000000.0,117000000.0,,113500000.0,,306400000.0,41600000.0,,,,11000000.0,49100000.0,78100000.0,3500000.0,10000000.0,8200000.0,,135700000.0,83600000.0,390000000.0,241300000.0,92300000.0,149200000.0,398700000.0,3200000.0,343900000.0,343900000.0,343900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q3YTD,2018-01-01,2018-09-30,,14900000.0,0.95,0.95,,145500000.0,3600000.0,0.94,92400000.0,,135700000.0,985200000.0,75600000.0,335100000.0,335100000.0,,324600000.0,,903400000.0,123600000.0,,,,32900000.0,153000000.0,235100000.0,10500000.0,30500000.0,20100000.0,,411400000.0,221100000.0,1124500000.0,733400000.0,277600000.0,427500000.0,1181000000.0,9500000.0,343900000.0,343900000.0,343900000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q2,2018-04-01,2018-06-30,2019-08-09 12:24:43+00:00,4900000.0,0.31,0.31,,47300000.0,1300000.0,0.31,30800000.0,,45100000.0,329000000.0,26900000.0,110200000.0,110200000.0,,106700000.0,,301200000.0,40800000.0,,,,11200000.0,58000000.0,80500000.0,3500000.0,9900000.0,6500000.0,,135000000.0,74200000.0,375400000.0,248600000.0,94900000.0,141000000.0,396100000.0,3200000.0,344200000.0,344200000.0,344200000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q2YTD,2018-01-01,2018-06-30,,10000000.0,0.62,0.62,,88600000.0,2500000.0,0.61,60200000.0,,89100000.0,642900000.0,48900000.0,218100000.0,218100000.0,,211100000.0,,597000000.0,82000000.0,,,,21900000.0,103900000.0,157000000.0,7000000.0,20500000.0,11900000.0,,275700000.0,137500000.0,734500000.0,492100000.0,185300000.0,278300000.0,782300000.0,6300000.0,344200000.0,344200000.0,344200000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 12:37:24+00:00,5100000.0,0.31,0.31,,41300000.0,1200000.0,0.3,29400000.0,,44000000.0,313900000.0,22000000.0,107900000.0,107900000.0,,104400000.0,,295800000.0,41200000.0,,,,10700000.0,45900000.0,76500000.0,3500000.0,10600000.0,5400000.0,,140700000.0,63300000.0,359100000.0,243500000.0,90400000.0,137300000.0,386200000.0,3100000.0,336800000.0,336800000.0,348000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2018.0,Q1TTM,2017-04-01,2018-03-31,,28800000.0,1.07,1.07,,144900000.0,4200000.0,1.05,127300000.0,-16000000.0,160700000.0,1206100000.0,78400000.0,374300000.0,374300000.0,,360200000.0,,1147700000.0,188600000.0,-9700000.0,,,44300000.0,182100000.0,346100000.0,14100000.0,42700000.0,27000000.0,,535500000.0,223300000.0,1371000000.0,977700000.0,358600000.0,501600000.0,1506300000.0,-6200000.0,336800000.0,336800000.0,348000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 16:16:33+00:00,32500000.0,1.28,1.28,0.7075,356900000.0,4800000.0,1.27,132000000.0,,186500000.0,1689800000.0,111900000.0,520400000.0,520400000.0,,506300000.0,,1412300000.0,224700000.0,200000.0,,,51200000.0,233200000.0,379700000.0,14100000.0,26100000.0,28300000.0,,646200000.0,468800000.0,1881100000.0,1162700000.0,431100000.0,652400000.0,1843400000.0,,395500000.0,395500000.0,398700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q4,2019-10-01,2019-12-31,,9800000.0,0.31,0.31,,86900000.0,1000000.0,0.31,36400000.0,,47800000.0,611200000.0,27300000.0,137500000.0,137500000.0,,133900000.0,,382700000.0,81600000.0,200000.0,,-163100000.0,12800000.0,55600000.0,116400000.0,3600000.0,7300000.0,7300000.0,,171400000.0,114200000.0,496900000.0,325700000.0,124200000.0,173900000.0,506900000.0,-5200000.0,395500000.0,395500000.0,398700000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 13:37:12+00:00,8000000.0,0.34,0.34,,92200000.0,1300000.0,0.33,30400000.0,,44700000.0,424900000.0,30000000.0,135100000.0,135100000.0,,131600000.0,,348700000.0,45000000.0,,,,13000000.0,65000000.0,90400000.0,3500000.0,5300000.0,7800000.0,,158100000.0,122200000.0,470900000.0,281400000.0,106000000.0,165500000.0,454700000.0,2600000.0,387100000.0,387100000.0,398800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q3YTD,2019-01-01,2019-09-30,,22700000.0,0.97,0.97,,270000000.0,3800000.0,0.96,95600000.0,,138700000.0,1078600000.0,84600000.0,382900000.0,382900000.0,,372400000.0,,1029600000.0,143100000.0,,,163100000.0,38400000.0,177600000.0,263300000.0,10500000.0,18800000.0,21000000.0,,474800000.0,354600000.0,1384200000.0,837000000.0,306900000.0,478500000.0,1336500000.0,5200000.0,387100000.0,387100000.0,398800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q3TTM,2018-10-01,2019-09-30,,29600000.0,1.32,1.32,,340600000.0,5200000.0,1.31,111400000.0,,187200000.0,1460500000.0,113200000.0,515900000.0,515900000.0,,501800000.0,,1362200000.0,224100000.0,-9800000.0,,163100000.0,50400000.0,193500000.0,359500000.0,14100000.0,26200000.0,30900000.0,,626300000.0,453800000.0,1816000000.0,1099700000.0,395700000.0,627300000.0,1757900000.0,-4300000.0,387100000.0,387100000.0,398800000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 12:24:43+00:00,8000000.0,0.33,0.33,,96600000.0,1200000.0,0.33,35200000.0,,46200000.0,425400000.0,28100000.0,133200000.0,133200000.0,,129700000.0,,348100000.0,44400000.0,,,,12700000.0,58200000.0,91000000.0,3500000.0,6500000.0,7600000.0,,161300000.0,124700000.0,472800000.0,278400000.0,106300000.0,168400000.0,454400000.0,2600000.0,393000000.0,393000000.0,393000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q2YTD,2019-01-01,2019-06-30,,14700000.0,0.63,0.63,,177800000.0,2500000.0,0.63,65200000.0,,94000000.0,653700000.0,54600000.0,247800000.0,247800000.0,,240800000.0,,680900000.0,98100000.0,,,163100000.0,25400000.0,112600000.0,172900000.0,7000000.0,13500000.0,13200000.0,,316700000.0,232400000.0,913300000.0,555600000.0,200900000.0,313000000.0,881800000.0,2600000.0,393000000.0,393000000.0,393000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q2TTM,2018-07-01,2019-06-30,,26500000.0,1.31,1.31,,305300000.0,5000000.0,1.31,113200000.0,,189100000.0,1377900000.0,109900000.0,497800000.0,497800000.0,,483700000.0,,1319900000.0,220700000.0,-9800000.0,,163100000.0,48400000.0,177600000.0,347200000.0,14100000.0,30900000.0,31300000.0,,603900000.0,415200000.0,1735100000.0,1059600000.0,382000000.0,611000000.0,1701900000.0,-3700000.0,393000000.0,393000000.0,393000000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2019.0,Q1TTM,2018-04-01,2019-03-31,,23400000.0,1.29,1.29,,256000000.0,5100000.0,1.29,108800000.0,,188000000.0,1281500000.0,108700000.0,474800000.0,474800000.0,,460700000.0,,1273000000.0,217100000.0,-9800000.0,,163100000.0,46900000.0,177400000.0,336700000.0,14100000.0,34300000.0,30200000.0,,577600000.0,364700000.0,1637700000.0,1029800000.0,370600000.0,583600000.0,1643600000.0,-3100000.0,370300000.0,370300000.0,370300000.0
People's United Financial Inc,PBCT,ROPY7PEPIPIDJNF0BO69,1378946,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 15:50:23+00:00,10700000.0,0.3,0.3,,78900000.0,2000000.0,0.3,35800000.0,,51200000.0,445900000.0,24200000.0,130400000.0,130400000.0,,126900000.0,,396000000.0,60800000.0,,,,12600000.0,66000000.0,111200000.0,3500000.0,8700000.0,33500000.0,,173900000.0,103100000.0,499100000.0,320100000.0,123800000.0,166200000.0,519800000.0,,423000000.0,423000000.0,423000000.0
