company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,otheradjustmentstoconsolidatednetincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:12:51+00:00,134000000.0,0.37,0.37,0.37,,87000000.0,127000000.0,219000000.0,219000000.0,,184000000.0,35000000.0,-127000000.0,788000000.0,,378000000.0,227000000.0,,1307000000.0,1377000000.0,127000000.0,1889000000.0,2322000000.0,306000000.0,2195000000.0,497300000.0,495800000.0,502700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2014.0,Q1TTM,2013-04-01,2014-03-31,,581000000.0,1.29,1.29,1.28,,335000000.0,493000000.0,792000000.0,784000000.0,8000000.0,641000000.0,151000000.0,-493000000.0,3269000000.0,,1604000000.0,959000000.0,,5194000000.0,5625000000.0,493000000.0,7810000000.0,9422000000.0,1119000000.0,8929000000.0,497300000.0,495800000.0,502700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:29:11+00:00,966000000.0,-1.24,-1.24,-1.24,,-9000000.0,419000000.0,-413000000.0,-6000000.0,-407000000.0,-615000000.0,202000000.0,-419000000.0,3063000000.0,,1309000000.0,906000000.0,,4579000000.0,5869000000.0,419000000.0,8144000000.0,8548000000.0,-15000000.0,8129000000.0,496000000.0,497400000.0,497400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q4,2015-10-01,2015-12-31,,207000000.0,-0.59,-0.59,-0.59,,-36000000.0,104000000.0,-240000000.0,-167000000.0,-73000000.0,-292000000.0,52000000.0,-104000000.0,765000000.0,,433000000.0,234000000.0,,1157000000.0,1615000000.0,104000000.0,2255000000.0,2156000000.0,-203000000.0,2052000000.0,496000000.0,497400000.0,497400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q3,2015-07-01,2015-09-30,2016-11-08 16:22:55+00:00,563000000.0,-0.57,-0.57,-0.57,,-134000000.0,105000000.0,-238000000.0,-217000000.0,-21000000.0,-284000000.0,46000000.0,-105000000.0,732000000.0,,314000000.0,223000000.0,,1145000000.0,1469000000.0,105000000.0,2346000000.0,2100000000.0,-351000000.0,1995000000.0,498200000.0,497400000.0,497400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q3YTD,2015-01-01,2015-09-30,,759000000.0,-0.65,-0.65,-0.65,,27000000.0,315000000.0,-173000000.0,161000000.0,-334000000.0,-323000000.0,150000000.0,-315000000.0,2298000000.0,,876000000.0,672000000.0,,3422000000.0,4254000000.0,315000000.0,5889000000.0,6392000000.0,188000000.0,6077000000.0,498200000.0,497400000.0,497400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q3TTM,2014-10-01,2015-09-30,,857000000.0,-2.18,-2.18,-2.18,299000000.0,-51000000.0,405000000.0,-881000000.0,-694000000.0,-187000000.0,-1083000000.0,202000000.0,-405000000.0,3054000000.0,,1070000000.0,900000000.0,,4461000000.0,6529000000.0,405000000.0,8755000000.0,8415000000.0,-745000000.0,8010000000.0,498200000.0,497400000.0,497400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 17:07:18+00:00,101000000.0,-0.39,-0.39,-0.39,,70000000.0,103000000.0,-139000000.0,175000000.0,-314000000.0,-193000000.0,54000000.0,-103000000.0,801000000.0,,295000000.0,222000000.0,,1134000000.0,1413000000.0,103000000.0,1809000000.0,2157000000.0,245000000.0,2054000000.0,494900000.0,497400000.0,499300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q2YTD,2015-01-01,2015-06-30,,196000000.0,-0.08,-0.08,-0.08,,161000000.0,210000000.0,65000000.0,378000000.0,-313000000.0,-39000000.0,104000000.0,-210000000.0,1566000000.0,,562000000.0,449000000.0,,2277000000.0,2785000000.0,210000000.0,3543000000.0,4292000000.0,539000000.0,4082000000.0,494900000.0,497400000.0,499300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q2TTM,2014-07-01,2015-06-30,,407000000.0,-3.31,-3.31,-3.31,849000000.0,-104000000.0,404000000.0,-1430000000.0,-1270000000.0,-160000000.0,-1643000000.0,213000000.0,-404000000.0,3073000000.0,,1040000000.0,906000000.0,,4526000000.0,7179000000.0,404000000.0,9475000000.0,8505000000.0,-1374000000.0,8101000000.0,494900000.0,497400000.0,499300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:21:15+00:00,95000000.0,0.31,0.31,0.31,,91000000.0,107000000.0,204000000.0,203000000.0,1000000.0,154000000.0,50000000.0,-107000000.0,765000000.0,,267000000.0,227000000.0,,1143000000.0,1372000000.0,107000000.0,1734000000.0,2135000000.0,294000000.0,2028000000.0,496800000.0,497000000.0,498900000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2015.0,Q1TTM,2014-04-01,2015-03-31,,414000000.0,-2.57,-2.57,-2.57,849000000.0,-90000000.0,413000000.0,-1063000000.0,-1221000000.0,158000000.0,-1274000000.0,211000000.0,-413000000.0,3097000000.0,,1027000000.0,909000000.0,,4536000000.0,7150000000.0,413000000.0,9440000000.0,8542000000.0,-1311000000.0,8129000000.0,496800000.0,497000000.0,498900000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 07:35:18+00:00,498000000.0,-0.56,-0.56,-0.56,,358000000.0,337000000.0,-67000000.0,-38000000.0,-29000000.0,-277000000.0,210000000.0,-337000000.0,3231000000.0,,1273000000.0,978000000.0,,4160000000.0,5941000000.0,337000000.0,7712000000.0,8369000000.0,320000000.0,8032000000.0,494600000.0,498300000.0,498300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q4,2016-10-01,2016-12-31,,193000000.0,-0.26,-0.26,-0.25,,3000000.0,75000000.0,-63000000.0,-59000000.0,-4000000.0,-122000000.0,59000000.0,-75000000.0,827000000.0,,283000000.0,240000000.0,,1131000000.0,1703000000.0,75000000.0,2179000000.0,2198000000.0,-56000000.0,2123000000.0,494600000.0,498300000.0,498300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 06:50:32+00:00,94000000.0,-0.76,-0.76,-0.76,,222000000.0,77000000.0,-332000000.0,-347000000.0,15000000.0,-380000000.0,48000000.0,-77000000.0,825000000.0,,269000000.0,217000000.0,,1108000000.0,1835000000.0,77000000.0,2198000000.0,2150000000.0,-125000000.0,2073000000.0,500000000.0,498300000.0,498300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q3YTD,2016-01-01,2016-09-30,,305000000.0,-0.3,-0.3,-0.31,,355000000.0,262000000.0,-4000000.0,21000000.0,-25000000.0,-155000000.0,151000000.0,-262000000.0,2404000000.0,,990000000.0,738000000.0,,3029000000.0,4238000000.0,262000000.0,5533000000.0,6171000000.0,376000000.0,5909000000.0,500000000.0,498300000.0,498300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q3TTM,2015-10-01,2016-09-30,,512000000.0,-0.89,-0.89,-0.9,,319000000.0,366000000.0,-244000000.0,-146000000.0,-98000000.0,-447000000.0,203000000.0,-366000000.0,3169000000.0,,1423000000.0,972000000.0,,4186000000.0,5853000000.0,366000000.0,7788000000.0,8327000000.0,173000000.0,7961000000.0,500000000.0,498300000.0,498300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 16:10:57+00:00,112000000.0,0.35,0.35,0.34,,110000000.0,80000000.0,220000000.0,241000000.0,-21000000.0,172000000.0,48000000.0,-80000000.0,809000000.0,,327000000.0,300000000.0,,1127000000.0,1366000000.0,80000000.0,1805000000.0,2236000000.0,351000000.0,2156000000.0,491400000.0,498500000.0,500400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q2YTD,2016-01-01,2016-06-30,,211000000.0,0.46,0.46,0.45,,133000000.0,185000000.0,328000000.0,368000000.0,-40000000.0,225000000.0,103000000.0,-185000000.0,1579000000.0,,721000000.0,521000000.0,,1921000000.0,2403000000.0,185000000.0,3335000000.0,4021000000.0,501000000.0,3836000000.0,491400000.0,498500000.0,500400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q2TTM,2015-07-01,2016-06-30,,981000000.0,-0.7,-0.7,-0.71,,-37000000.0,394000000.0,-150000000.0,-16000000.0,-134000000.0,-351000000.0,201000000.0,-394000000.0,3076000000.0,,1468000000.0,978000000.0,,4223000000.0,5487000000.0,394000000.0,7936000000.0,8277000000.0,-53000000.0,7883000000.0,491400000.0,498500000.0,500400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 07:08:38+00:00,99000000.0,0.11,0.11,0.11,,23000000.0,105000000.0,108000000.0,127000000.0,-19000000.0,53000000.0,55000000.0,-105000000.0,770000000.0,,394000000.0,221000000.0,,794000000.0,1037000000.0,105000000.0,1530000000.0,1785000000.0,150000000.0,1680000000.0,481800000.0,498000000.0,499400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2016.0,Q1TTM,2015-04-01,2016-03-31,,970000000.0,-1.44,-1.44,-1.44,,-77000000.0,417000000.0,-509000000.0,-82000000.0,-427000000.0,-716000000.0,207000000.0,-417000000.0,3068000000.0,,1436000000.0,900000000.0,,4230000000.0,5534000000.0,417000000.0,7940000000.0,8198000000.0,-159000000.0,7781000000.0,481800000.0,498000000.0,499400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 07:24:40+00:00,392000000.0,1.64,1.64,1.63,,-406000000.0,266000000.0,927000000.0,533000000.0,394000000.0,817000000.0,110000000.0,-266000000.0,3203000000.0,,957000000.0,825000000.0,,3485000000.0,5771000000.0,266000000.0,7120000000.0,7513000000.0,127000000.0,7247000000.0,498200000.0,499000000.0,501400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q4,2017-10-01,2017-12-31,,76000000.0,0.72,0.72,0.71,,-754000000.0,57000000.0,265000000.0,-138000000.0,403000000.0,353000000.0,-88000000.0,-57000000.0,595000000.0,,590000000.0,614000000.0,,103000000.0,1481000000.0,57000000.0,2147000000.0,1312000000.0,-892000000.0,1255000000.0,498200000.0,499000000.0,501400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:28:24+00:00,83000000.0,0.21,0.21,0.21,,102000000.0,73000000.0,175000000.0,184000000.0,-9000000.0,107000000.0,68000000.0,-73000000.0,882000000.0,,67000000.0,,,1135000000.0,1508000000.0,73000000.0,1658000000.0,2017000000.0,286000000.0,1944000000.0,509500000.0,499100000.0,501600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q3YTD,2017-01-01,2017-09-30,,316000000.0,0.92,0.92,0.92,,348000000.0,209000000.0,662000000.0,671000000.0,-9000000.0,464000000.0,198000000.0,-209000000.0,2608000000.0,,367000000.0,211000000.0,,3382000000.0,4290000000.0,209000000.0,4973000000.0,6201000000.0,1019000000.0,5992000000.0,509500000.0,499100000.0,501600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q3TTM,2016-10-01,2017-09-30,,509000000.0,0.66,0.66,0.67,,351000000.0,284000000.0,599000000.0,612000000.0,-13000000.0,342000000.0,257000000.0,-284000000.0,3435000000.0,,650000000.0,451000000.0,,4513000000.0,5993000000.0,284000000.0,7152000000.0,8399000000.0,963000000.0,8115000000.0,509500000.0,499100000.0,501600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:20:48+00:00,139000000.0,0.4,0.4,0.4,,130000000.0,74000000.0,271000000.0,271000000.0,0.0,202000000.0,69000000.0,-74000000.0,902000000.0,,30000000.0,,,1111000000.0,1369000000.0,74000000.0,1538000000.0,2013000000.0,401000000.0,1939000000.0,505000000.0,499000000.0,501200000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q2YTD,2017-01-01,2017-06-30,,233000000.0,0.71,0.71,0.71,,246000000.0,136000000.0,487000000.0,487000000.0,,357000000.0,130000000.0,-136000000.0,1726000000.0,,300000000.0,211000000.0,,2247000000.0,2782000000.0,136000000.0,3315000000.0,4184000000.0,733000000.0,4048000000.0,505000000.0,499000000.0,501200000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q2TTM,2016-07-01,2017-06-30,,520000000.0,-0.31,-0.31,-0.3,,471000000.0,288000000.0,92000000.0,81000000.0,11000000.0,-145000000.0,237000000.0,-288000000.0,3378000000.0,,852000000.0,668000000.0,,4486000000.0,6320000000.0,288000000.0,7692000000.0,8532000000.0,552000000.0,8244000000.0,505000000.0,499000000.0,501200000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:29:47+00:00,94000000.0,0.31,0.31,0.31,,116000000.0,62000000.0,216000000.0,216000000.0,0.0,155000000.0,61000000.0,-62000000.0,824000000.0,,270000000.0,211000000.0,,1136000000.0,1413000000.0,62000000.0,1777000000.0,2171000000.0,332000000.0,2109000000.0,500000000.0,498600000.0,501000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2017.0,Q1TTM,2016-04-01,2017-03-31,,493000000.0,-0.36,-0.36,-0.36,,451000000.0,294000000.0,41000000.0,51000000.0,-10000000.0,-175000000.0,216000000.0,-294000000.0,3285000000.0,,1149000000.0,968000000.0,,4502000000.0,6317000000.0,294000000.0,7959000000.0,8755000000.0,502000000.0,8461000000.0,500000000.0,498600000.0,501000000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 07:24:40+00:00,348000000.0,0.24,0.24,0.24,,70000000.0,256000000.0,297000000.0,67000000.0,230000000.0,119000000.0,178000000.0,-256000000.0,3112000000.0,,943000000.0,795000000.0,,3994000000.0,6217000000.0,256000000.0,7508000000.0,7901000000.0,137000000.0,7645000000.0,495800000.0,500400000.0,500400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q4,2018-10-01,2018-12-31,,60000000.0,-0.65,-0.65,-0.65,,-134000000.0,43000000.0,-327000000.0,-452000000.0,125000000.0,-329000000.0,2000000.0,-43000000.0,761000000.0,,219000000.0,191000000.0,,723000000.0,1939000000.0,43000000.0,2218000000.0,1675000000.0,-586000000.0,1632000000.0,495800000.0,500400000.0,500400000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 17:00:26+00:00,72000000.0,0.29,0.29,0.29,,30000000.0,60000000.0,210000000.0,105000000.0,105000000.0,146000000.0,64000000.0,-60000000.0,764000000.0,,231000000.0,193000000.0,,995000000.0,1454000000.0,60000000.0,1757000000.0,1952000000.0,135000000.0,1892000000.0,503400000.0,500700000.0,503300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q3YTD,2018-01-01,2018-09-30,,288000000.0,0.89,0.89,0.89,,204000000.0,213000000.0,624000000.0,519000000.0,105000000.0,448000000.0,176000000.0,-213000000.0,2351000000.0,,724000000.0,604000000.0,,3271000000.0,4278000000.0,213000000.0,5290000000.0,6226000000.0,723000000.0,6013000000.0,503400000.0,500700000.0,503300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q3TTM,2017-10-01,2018-09-30,,364000000.0,1.61,1.61,1.6,,-550000000.0,270000000.0,889000000.0,381000000.0,508000000.0,801000000.0,88000000.0,-270000000.0,2946000000.0,,1314000000.0,1218000000.0,,3374000000.0,5759000000.0,270000000.0,7437000000.0,7538000000.0,-169000000.0,7268000000.0,503400000.0,500700000.0,503300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 17:30:31+00:00,112000000.0,0.38,0.38,0.38,,111000000.0,77000000.0,249000000.0,249000000.0,,190000000.0,59000000.0,-77000000.0,814000000.0,,253000000.0,209000000.0,,1136000000.0,1357000000.0,77000000.0,1722000000.0,2159000000.0,360000000.0,2082000000.0,500000000.0,500600000.0,502600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q2YTD,2018-01-01,2018-06-30,,216000000.0,0.6,0.6,0.6,,174000000.0,153000000.0,414000000.0,414000000.0,,302000000.0,112000000.0,-153000000.0,1587000000.0,,493000000.0,411000000.0,,2276000000.0,2824000000.0,153000000.0,3533000000.0,4274000000.0,588000000.0,4121000000.0,500000000.0,500600000.0,502600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q2TTM,2017-07-01,2018-06-30,,375000000.0,1.53,1.53,1.52,,-478000000.0,283000000.0,854000000.0,460000000.0,394000000.0,762000000.0,92000000.0,-283000000.0,3064000000.0,,1150000000.0,1025000000.0,,3514000000.0,5813000000.0,283000000.0,7338000000.0,7603000000.0,-18000000.0,7320000000.0,500000000.0,500600000.0,502600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:29:53+00:00,104000000.0,0.22,0.22,0.22,,63000000.0,76000000.0,165000000.0,165000000.0,,112000000.0,53000000.0,-76000000.0,773000000.0,,240000000.0,202000000.0,,1140000000.0,1467000000.0,76000000.0,1811000000.0,2115000000.0,228000000.0,2039000000.0,509100000.0,499600000.0,502700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2018.0,Q1TTM,2017-04-01,2018-03-31,,402000000.0,1.55,1.55,1.54,,-459000000.0,280000000.0,876000000.0,482000000.0,394000000.0,774000000.0,102000000.0,-280000000.0,3152000000.0,,927000000.0,816000000.0,,3489000000.0,5825000000.0,280000000.0,7154000000.0,7457000000.0,23000000.0,7177000000.0,509100000.0,499600000.0,502700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q4,2019-10-01,2019-12-31,,153000000.0,-0.04,-0.04,-0.04,,-15000000.0,47000000.0,24000000.0,-5000000.0,29000000.0,-17000000.0,41000000.0,-47000000.0,780000000.0,,231000000.0,188000000.0,,908000000.0,1465000000.0,47000000.0,1849000000.0,1876000000.0,-20000000.0,1829000000.0,504400000.0,502900000.0,509700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 07:24:40+00:00,441000000.0,0.68,0.68,0.67,,195000000.0,239000000.0,530000000.0,519000000.0,11000000.0,343000000.0,187000000.0,-239000000.0,3270000000.0,,962000000.0,789000000.0,,4037000000.0,5740000000.0,239000000.0,7143000000.0,8096000000.0,714000000.0,7857000000.0,504400000.0,502900000.0,509700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 17:00:26+00:00,112000000.0,0.04,0.04,0.04,,34000000.0,59000000.0,58000000.0,138000000.0,-80000000.0,18000000.0,40000000.0,-59000000.0,814000000.0,,247000000.0,191000000.0,,1015000000.0,1430000000.0,59000000.0,1789000000.0,2020000000.0,172000000.0,1961000000.0,450000000.0,503500000.0,511200000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q3YTD,2019-01-01,2019-09-30,,288000000.0,0.72,0.72,0.71,,210000000.0,192000000.0,506000000.0,524000000.0,-18000000.0,360000000.0,146000000.0,-192000000.0,2490000000.0,,731000000.0,601000000.0,,3129000000.0,4275000000.0,192000000.0,5294000000.0,6220000000.0,734000000.0,6028000000.0,450000000.0,503500000.0,511200000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q3TTM,2018-10-01,2019-09-30,,348000000.0,0.07,0.07,0.06,,76000000.0,235000000.0,179000000.0,72000000.0,107000000.0,31000000.0,148000000.0,-235000000.0,3251000000.0,,950000000.0,792000000.0,,3852000000.0,6214000000.0,235000000.0,7512000000.0,7895000000.0,148000000.0,7660000000.0,450000000.0,503500000.0,511200000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 17:30:31+00:00,95000000.0,0.33,0.33,0.33,,107000000.0,73000000.0,218000000.0,218000000.0,,168000000.0,50000000.0,-73000000.0,807000000.0,,247000000.0,223000000.0,,1126000000.0,1416000000.0,73000000.0,1758000000.0,2156000000.0,325000000.0,2083000000.0,509100000.0,503400000.0,508700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q2TTM,2018-07-01,2019-06-30,,308000000.0,0.32,0.32,0.31,,72000000.0,236000000.0,331000000.0,39000000.0,292000000.0,159000000.0,172000000.0,-236000000.0,3201000000.0,,934000000.0,794000000.0,,3832000000.0,6238000000.0,236000000.0,7480000000.0,7827000000.0,111000000.0,7591000000.0,509100000.0,503400000.0,508700000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 17:16:10+00:00,81000000.0,0.35,0.35,0.34,,69000000.0,60000000.0,230000000.0,168000000.0,62000000.0,174000000.0,56000000.0,-60000000.0,869000000.0,,237000000.0,187000000.0,,988000000.0,1429000000.0,60000000.0,1747000000.0,2044000000.0,237000000.0,1984000000.0,497100000.0,501200000.0,508600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2019.0,Q1TTM,2018-04-01,2019-03-31,,325000000.0,0.37,0.37,0.36,,76000000.0,240000000.0,362000000.0,70000000.0,292000000.0,181000000.0,181000000.0,-240000000.0,3208000000.0,,940000000.0,780000000.0,,3842000000.0,6179000000.0,240000000.0,7444000000.0,7830000000.0,146000000.0,7590000000.0,497100000.0,501200000.0,508600000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 17:16:10+00:00,116000000.0,-0.13,-0.13,-0.13,,-10000000.0,52000000.0,-72000000.0,-72000000.0,0.0,-66000000.0,-6000000.0,-52000000.0,641000000.0,,249000000.0,181000000.0,,1015000000.0,1502000000.0,52000000.0,1867000000.0,1837000000.0,-82000000.0,1785000000.0,507700000.0,504300000.0,504300000.0
Genworth Financial Inc,GNW,PXDECZED7L8SRUP41R09,1276520,2020.0,Q1TTM,2019-04-01,2020-03-31,,476000000.0,0.2,0.2,0.2,,116000000.0,231000000.0,228000000.0,279000000.0,-51000000.0,103000000.0,125000000.0,-231000000.0,3042000000.0,,974000000.0,783000000.0,,4064000000.0,5813000000.0,231000000.0,7263000000.0,7889000000.0,395000000.0,7658000000.0,507700000.0,504300000.0,504300000.0
