company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3YTD,2015-03-29,2015-12-26,2017-02-09 07:01:47+00:00,-14000000.0,227000000.0,-6000000.0,149000000.0,,3708000000.0,-428000000.0,-391000000.0,852000000.0,-428000000.0,-391000000.0,852000000.0,27000000.0,355000000.0,355000000.0,121000000.0,40000000.0,-6000000.0,-128000000.0,-637000000.0,-325000000.0,-3649000000.0,-399000000.0,591000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3TTM,2014-12-28,2015-12-26,,-17700000.0,302400000.0,-40700000.0,-69900000.0,,4232700000.0,-496600000.0,-554700000.0,855300000.0,-496600000.0,-554700000.0,855300000.0,-236700000.0,479200000.0,479200000.0,143600000.0,47200000.0,-5900000.0,-167200000.0,-878700000.0,-416200000.0,-4060700000.0,-548600000.0,763800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3,2015-09-27,2015-12-26,,-2000000.0,76000000.0,-7000000.0,233000000.0,,841000000.0,-252000000.0,-80000000.0,486000000.0,-252000000.0,-80000000.0,486000000.0,147000000.0,131000000.0,131000000.0,46000000.0,12000000.0,-1000000.0,-42000000.0,-30000000.0,-123000000.0,-963000000.0,-100000000.0,76000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2YTD,2015-03-29,2015-09-26,2016-11-10 16:03:05+00:00,-12000000.0,151000000.0,1000000.0,-84000000.0,,2867000000.0,-176000000.0,-311000000.0,366000000.0,-176000000.0,-311000000.0,366000000.0,-120000000.0,224000000.0,224000000.0,75000000.0,28000000.0,-5000000.0,-86000000.0,-607000000.0,-202000000.0,-2686000000.0,-299000000.0,515000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2TTM,2014-09-28,2015-09-26,,-20700000.0,304400000.0,-56700000.0,22100000.0,,5144700000.0,-471600000.0,-559700000.0,984300000.0,-471600000.0,-559700000.0,984300000.0,-103700000.0,563200000.0,563200000.0,94600000.0,50200000.0,-5900000.0,-165200000.0,-1211700000.0,-417200000.0,-4951700000.0,-549600000.0,1095800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2,2015-06-28,2015-09-26,,-9000000.0,77000000.0,-9000000.0,-237000000.0,,1629000000.0,99000000.0,-234000000.0,34000000.0,99000000.0,-234000000.0,34000000.0,-110000000.0,160000000.0,160000000.0,34000000.0,7000000.0,-3000000.0,-43000000.0,-278000000.0,-134000000.0,-1364000000.0,-130000000.0,190000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q1,2015-03-29,2015-06-27,2016-08-11 16:12:36+00:00,-3000000.0,74000000.0,10000000.0,153000000.0,,1238000000.0,-275000000.0,-77000000.0,332000000.0,-275000000.0,-77000000.0,332000000.0,-10000000.0,64000000.0,64000000.0,41000000.0,21000000.0,-2000000.0,-43000000.0,-329000000.0,-68000000.0,-1322000000.0,-169000000.0,325000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q1TTM,2014-06-29,2015-06-27,,-10700000.0,299400000.0,-72700000.0,-172900000.0,,4045700000.0,-457600000.0,-501700000.0,810300000.0,-457600000.0,-501700000.0,810300000.0,-221700000.0,604200000.0,604200000.0,79600000.0,63200000.0,-2900000.0,-161200000.0,-1315700000.0,-374200000.0,-3915700000.0,-489600000.0,1201800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,FY,2016-04-03,2017-04-01,2019-05-16 16:39:12+00:00,-6100000.0,307500000.0,,194700000.0,,3735200000.0,-518400000.0,-208100000.0,952600000.0,-518400000.0,-208100000.0,952600000.0,226100000.0,-99300000.0,-99300000.0,549700000.0,5000000.0,,-164800000.0,-860400000.0,-284000000.0,-3878600000.0,-215200000.0,942400000.0,0.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q4,2017-01-01,2017-04-01,,-3600000.0,75600000.0,,-43600000.0,,,-148900000.0,-224400000.0,101900000.0,-148900000.0,-224400000.0,101900000.0,-271400000.0,-204000000.0,-204000000.0,273900000.0,300000.0,,-41100000.0,-399900000.0,-58500000.0,-7900000.0,-100200000.0,237600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3YTD,2016-04-03,2016-12-31,2018-02-08 08:11:32+00:00,-2500000.0,231900000.0,,238300000.0,,3735200000.0,-369500000.0,16300000.0,850700000.0,-369500000.0,16300000.0,850700000.0,497500000.0,104700000.0,104700000.0,275800000.0,4700000.0,,-123700000.0,-460500000.0,-225500000.0,-3870700000.0,-115000000.0,704800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3TTM,2015-12-27,2016-12-31,,-4800000.0,314300000.0,6000000.0,203400000.0,,4670500000.0,-424200000.0,-169000000.0,1015400000.0,-424500000.0,-169000000.0,1015400000.0,427900000.0,146100000.0,146100000.0,351600000.0,-2100000.0,6000000.0,-165700000.0,-908500000.0,-318200000.0,-4710500000.0,-216400000.0,1056500000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3,2016-10-02,2016-12-31,,,77900000.0,,410100000.0,,789900000.0,-141600000.0,30000000.0,618100000.0,-141600000.0,30000000.0,618100000.0,506500000.0,81300000.0,81300000.0,48800000.0,700000.0,,-41100000.0,-68100000.0,-60100000.0,-891000000.0,-100000.0,158200000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2YTD,2016-04-03,2016-10-01,2017-11-09 08:57:37+00:00,-2500000.0,154000000.0,,-171800000.0,,2945300000.0,-227900000.0,-13700000.0,232600000.0,-227900000.0,-13700000.0,232600000.0,-9000000.0,23400000.0,23400000.0,227000000.0,4000000.0,,-82600000.0,-392400000.0,-165400000.0,-2979700000.0,-114900000.0,546600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2TTM,2015-09-27,2016-10-01,,-6800000.0,312400000.0,-1000000.0,26300000.0,,4721600000.0,-534600000.0,-279000000.0,883300000.0,-534900000.0,-279000000.0,883300000.0,68400000.0,195800000.0,195800000.0,348800000.0,9200000.0,5000000.0,-166600000.0,-870400000.0,-381100000.0,-4782500000.0,-316300000.0,974300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2,2016-07-03,2016-10-01,,-1200000.0,75600000.0,,-255900000.0,,2001400000.0,-41500000.0,27500000.0,-10300000.0,-41500000.0,27500000.0,-10300000.0,-24300000.0,45700000.0,45700000.0,124300000.0,800000.0,,-41200000.0,-247900000.0,-87800000.0,-2002500000.0,,364400000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q1,2016-04-03,2016-07-02,2017-08-10 16:54:23+00:00,-1300000.0,78400000.0,,84100000.0,,943900000.0,-186400000.0,-41200000.0,242900000.0,-186400000.0,-41200000.0,242900000.0,15300000.0,-22300000.0,-22300000.0,102700000.0,3200000.0,,-41400000.0,-144500000.0,-77600000.0,-977200000.0,-114900000.0,182200000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q1TTM,2015-06-28,2016-07-02,,-14600000.0,313800000.0,-10000000.0,45200000.0,,4349200000.0,-394100000.0,-540500000.0,927600000.0,-394400000.0,-540500000.0,927600000.0,-17300000.0,310100000.0,310100000.0,258500000.0,15400000.0,2000000.0,-168400000.0,-900500000.0,-427300000.0,-4144000000.0,-446300000.0,799900000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,FY,2017-04-02,2018-03-31,2020-05-27 08:29:35+00:00,,295200000.0,,380700000.0,,10100000.0,-197500000.0,-189100000.0,975100000.0,-197500000.0,-189100000.0,975100000.0,588500000.0,162800000.0,162800000.0,136400000.0,-28100000.0,-4600000.0,-162400000.0,-1605600000.0,-161600000.0,0.0,-17100000.0,1582700000.0,0.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q4,2017-12-31,2018-03-31,,4600000.0,75800000.0,,-136800000.0,,10100000.0,-38800000.0,128700000.0,24000000.0,-38800000.0,128700000.0,24000000.0,113900000.0,41300000.0,41300000.0,43700000.0,-28200000.0,-4600000.0,-40700000.0,-620100000.0,-38600000.0,21200000.0,-1200000.0,787400000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3YTD,2017-04-02,2017-12-30,2019-02-07 16:11:02+00:00,-4600000.0,219400000.0,,517500000.0,,0.0,-158700000.0,-317800000.0,951100000.0,-158700000.0,-317800000.0,951100000.0,474600000.0,121500000.0,121500000.0,92700000.0,100000.0,,-121700000.0,-985500000.0,-123000000.0,-21200000.0,-15900000.0,795300000.0,0.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3TTM,2017-01-01,2017-12-30,,-8200000.0,295000000.0,,473900000.0,,,-307600000.0,-542200000.0,1053000000.0,-307600000.0,-542200000.0,1053000000.0,203200000.0,-82500000.0,-82500000.0,366600000.0,400000.0,,-162800000.0,-1385400000.0,-181500000.0,-29100000.0,-116100000.0,1032900000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3,2017-10-01,2017-12-30,,-1000000.0,72700000.0,,496500000.0,,,-48900000.0,-404500000.0,514100000.0,-48900000.0,-404500000.0,514100000.0,60700000.0,-81800000.0,-81800000.0,26700000.0,,,-40600000.0,-559200000.0,-48300000.0,-7000000.0,-1300000.0,204000000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2YTD,2017-04-02,2017-09-30,2018-11-08 17:10:11+00:00,-3600000.0,146700000.0,,21000000.0,,0.0,-109800000.0,86700000.0,437000000.0,-109800000.0,86700000.0,437000000.0,413900000.0,203300000.0,203300000.0,66000000.0,100000.0,,-81100000.0,-426300000.0,-74700000.0,-14200000.0,-14600000.0,591300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2TTM,2016-10-02,2017-09-30,,-7200000.0,300200000.0,,387500000.0,,789900000.0,-400300000.0,-107700000.0,1157000000.0,-400300000.0,-107700000.0,1157000000.0,649000000.0,80600000.0,80600000.0,388700000.0,1100000.0,,-163300000.0,-894300000.0,-193300000.0,-913100000.0,-114900000.0,987100000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2,2017-07-02,2017-09-30,,,73800000.0,,-146800000.0,,,-48800000.0,215200000.0,102800000.0,-48800000.0,215200000.0,102800000.0,269200000.0,143800000.0,143800000.0,32000000.0,,,-40600000.0,-155900000.0,-32800000.0,-8000000.0,-200000.0,403900000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q1,2017-04-02,2017-07-01,2018-08-03 16:03:37+00:00,-3600000.0,72900000.0,,167800000.0,,,-61000000.0,-128500000.0,334200000.0,-61000000.0,-128500000.0,334200000.0,144700000.0,59500000.0,59500000.0,34000000.0,100000.0,,-40500000.0,-270400000.0,-41900000.0,-6200000.0,-14400000.0,187400000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q1TTM,2016-07-03,2017-07-01,,-8400000.0,302000000.0,,278400000.0,,2791300000.0,-393000000.0,-295400000.0,1043900000.0,-393000000.0,-295400000.0,1043900000.0,355500000.0,-17500000.0,-17500000.0,481000000.0,1900000.0,,-163900000.0,-986300000.0,-248300000.0,-2907600000.0,-114700000.0,947600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,FY,2018-04-01,2019-03-30,2020-05-27 08:29:35+00:00,,281300000.0,,-61300000.0,,398100000.0,-605700000.0,-879300000.0,783800000.0,-605700000.0,-879300000.0,783800000.0,-701200000.0,430900000.0,430900000.0,132900000.0,2200000.0,-4500000.0,-190700000.0,-3054600000.0,-197700000.0,-312700000.0,-502600000.0,2357500000.0,20000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q4,2018-12-30,2019-03-30,,,69300000.0,,-32200000.0,,,-124600000.0,-69200000.0,100700000.0,-124600000.0,-69200000.0,100700000.0,-93100000.0,31600000.0,31600000.0,32000000.0,-4800000.0,,-49100000.0,-403000000.0,-48500000.0,,-70700000.0,382300000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3YTD,2018-04-01,2018-12-29,2020-02-06 16:36:03+00:00,,212000000.0,,-29100000.0,,398100000.0,-481100000.0,-810100000.0,683100000.0,-481100000.0,-810100000.0,683100000.0,-608100000.0,399300000.0,399300000.0,100900000.0,7000000.0,-4500000.0,-141600000.0,-2651600000.0,-149200000.0,-312700000.0,-431900000.0,1975200000.0,20000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3TTM,2017-12-31,2018-12-29,,4600000.0,287800000.0,,-165900000.0,,408200000.0,-519900000.0,-681400000.0,707100000.0,-519900000.0,-681400000.0,707100000.0,-494200000.0,440600000.0,440600000.0,144600000.0,-21200000.0,-9100000.0,-182300000.0,-3271700000.0,-187800000.0,-291500000.0,-433100000.0,2762600000.0,20000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3,2018-09-30,2018-12-29,,,72000000.0,,237300000.0,,,-262600000.0,-77300000.0,470100000.0,-262600000.0,-77300000.0,470100000.0,130200000.0,120000000.0,120000000.0,40800000.0,-4300000.0,,-50300000.0,-805000000.0,-56100000.0,,-208000000.0,763800000.0,20000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2YTD,2018-04-01,2018-09-29,2019-11-07 11:11:16+00:00,,140000000.0,,-266400000.0,,398100000.0,-218500000.0,-732800000.0,213000000.0,-218500000.0,-732800000.0,213000000.0,-738300000.0,279300000.0,279300000.0,60100000.0,11300000.0,-4500000.0,-91300000.0,-1846600000.0,-93100000.0,-312700000.0,-223900000.0,1211400000.0,0.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2TTM,2017-10-01,2018-09-29,,3600000.0,288500000.0,,93300000.0,,408200000.0,-306200000.0,-1008600000.0,751100000.0,-306200000.0,-1008600000.0,751100000.0,-563700000.0,238800000.0,238800000.0,130500000.0,-16900000.0,-9100000.0,-172600000.0,-3025900000.0,-180000000.0,-298500000.0,-226400000.0,2202800000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2,2018-07-01,2018-09-29,,,69700000.0,,-289100000.0,,398100000.0,-54100000.0,94300000.0,-17600000.0,-54100000.0,94300000.0,-17600000.0,22600000.0,170300000.0,170300000.0,31500000.0,-4800000.0,,-50700000.0,-596500000.0,-50800000.0,-302800000.0,-93900000.0,741600000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q1,2018-04-01,2018-06-30,2019-08-01 16:05:40+00:00,,70300000.0,,22700000.0,,,-164400000.0,-827100000.0,230600000.0,-164400000.0,-827100000.0,230600000.0,-760900000.0,109000000.0,109000000.0,28600000.0,16100000.0,-4500000.0,-40600000.0,-1250100000.0,-42300000.0,-9900000.0,-130000000.0,469800000.0,0.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q1TTM,2017-07-02,2018-06-30,,3600000.0,292600000.0,,235600000.0,,10100000.0,-300900000.0,-887700000.0,871500000.0,-300900000.0,-887700000.0,871500000.0,-317100000.0,212300000.0,212300000.0,131000000.0,-12100000.0,-9100000.0,-162500000.0,-2585300000.0,-162000000.0,-3700000.0,-132700000.0,1865100000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q4,2019-12-29,2020-03-28,,,68500000.0,,88600000.0,,475000000.0,268600000.0,276200000.0,6600000.0,268600000.0,276200000.0,6600000.0,551400000.0,-249000000.0,-249000000.0,98500000.0,-3000000.0,,-50700000.0,-399600000.0,-54300000.0,,-152700000.0,730100000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,FY,2019-03-31,2020-03-28,2020-05-27 08:29:35+00:00,,269500000.0,,-94900000.0,,475000000.0,-438200000.0,702100000.0,754600000.0,-438200000.0,702100000.0,754600000.0,1018500000.0,384300000.0,384300000.0,195700000.0,-13600000.0,900000.0,-203900000.0,-1289700000.0,-270300000.0,-900000.0,-694800000.0,2240400000.0,20800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3TTM,2018-12-30,2019-12-28,,,270300000.0,,-215700000.0,,,-831400000.0,356700000.0,848700000.0,-831400000.0,356700000.0,848700000.0,374000000.0,664900000.0,664900000.0,129200000.0,-15400000.0,900000.0,-202300000.0,-1293100000.0,-264500000.0,-900000.0,-612800000.0,1892600000.0,20800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3,2019-09-29,2019-12-28,,,68200000.0,,106600000.0,,,-153800000.0,130300000.0,543900000.0,-153800000.0,130300000.0,543900000.0,520400000.0,334100000.0,334100000.0,35000000.0,-2900000.0,,-51300000.0,-318500000.0,-85400000.0,-200000.0,-99400000.0,534200000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3YTD,2019-03-31,2019-12-28,2020-02-06 16:36:03+00:00,,201000000.0,,-183500000.0,,0.0,-706800000.0,425900000.0,748000000.0,-706800000.0,425900000.0,748000000.0,467100000.0,633300000.0,633300000.0,97200000.0,-10600000.0,900000.0,-153200000.0,-890100000.0,-216000000.0,-900000.0,-542100000.0,1510300000.0,20800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2TTM,2018-09-30,2019-09-28,,,274100000.0,,-85000000.0,,,-940200000.0,149100000.0,774900000.0,-940200000.0,149100000.0,774900000.0,-16200000.0,450800000.0,450800000.0,135000000.0,-16800000.0,900000.0,-201300000.0,-1779600000.0,-235200000.0,-700000.0,-721400000.0,2122200000.0,40800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2,2019-06-30,2019-09-28,,,66600000.0,,-281300000.0,,,-308200000.0,188400000.0,6700000.0,-308200000.0,188400000.0,6700000.0,-113100000.0,182100000.0,182100000.0,39300000.0,-2800000.0,,-53100000.0,-398100000.0,-81200000.0,-700000.0,-251600000.0,667700000.0,
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2YTD,2019-03-31,2019-09-28,2019-11-07 11:11:16+00:00,,132800000.0,,-290100000.0,,0.0,-553000000.0,295600000.0,204100000.0,-553000000.0,295600000.0,204100000.0,-53300000.0,299200000.0,299200000.0,62200000.0,-7700000.0,900000.0,-101900000.0,-571600000.0,-130600000.0,-700000.0,-442700000.0,976100000.0,20800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q1TTM,2018-07-01,2019-06-29,,,277200000.0,,-92800000.0,,398100000.0,-686100000.0,55000000.0,750600000.0,-686100000.0,55000000.0,750600000.0,119500000.0,439000000.0,439000000.0,127200000.0,-18800000.0,900000.0,-198900000.0,-1978000000.0,-204800000.0,-302800000.0,-563700000.0,2196100000.0,40800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q1,2019-03-31,2019-06-29,2019-08-01 16:05:40+00:00,,66200000.0,,-8800000.0,,,-244800000.0,107200000.0,197400000.0,-244800000.0,107200000.0,197400000.0,59800000.0,117100000.0,117100000.0,22900000.0,-4900000.0,900000.0,-48800000.0,-173500000.0,-49400000.0,0.0,-191100000.0,308400000.0,20800000.0
