company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2015.0,Q1,2014-03-30,2014-06-28,2015-08-06 16:11:33+00:00,6000000.0,1.82,1.82,0.45,1.8,1000000.0,73000000.0,162000000.0,162000000.0,162000000.0,665000000.0,1708000000.0,-2000000.0,,4000000.0,788000000.0,665000000.0,1043000000.0,4000000.0,-3000000.0,799000000.0,244000000.0,-9000000.0,235000000.0,1708000000.0,89000000.0,88900000.0,90200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,FY,2015-03-29,2016-04-02,2018-05-23 16:32:14+00:00,,4.65,4.65,2.0,4.62,48800000.0,155400000.0,396400000.0,396400000.0,396400000.0,3218500000.0,7405200000.0,-16300000.0,,142600000.0,3412500000.0,3218500000.0,4186700000.0,21000000.0,6300000.0,3603900000.0,582800000.0,-31000000.0,551800000.0,7405200000.0,85200000.0,85200000.0,85900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q4,2015-12-27,2016-04-02,,-17000000.0,0.49,0.49,0.5,0.49,24800000.0,20400000.0,41400000.0,41400000.0,41400000.0,857500000.0,1871200000.0,-12300000.0,,19600000.0,918500000.0,857500000.0,1013700000.0,7000000.0,13300000.0,945900000.0,67800000.0,-6000000.0,61800000.0,1871200000.0,85200000.0,85200000.0,85900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3,2015-09-27,2015-12-26,2017-02-09 07:01:47+00:00,5000000.0,1.55,1.55,0.5,1.54,9000000.0,50000000.0,131000000.0,131000000.0,131000000.0,852000000.0,1946000000.0,-1000000.0,,58000000.0,833000000.0,852000000.0,1094000000.0,6000000.0,-1000000.0,905000000.0,189000000.0,-8000000.0,181000000.0,1946000000.0,84500000.0,84900000.0,85500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3YTD,2015-03-29,2015-12-26,,17000000.0,4.16,4.16,1.5,4.13,24000000.0,135000000.0,355000000.0,355000000.0,355000000.0,2361000000.0,5534000000.0,-4000000.0,,123000000.0,2494000000.0,2361000000.0,3173000000.0,14000000.0,-7000000.0,2658000000.0,515000000.0,-25000000.0,490000000.0,5534000000.0,84500000.0,84900000.0,85500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q3TTM,2014-12-28,2015-12-26,,23200000.0,5.59,5.59,2.0,5.55,28900000.0,184200000.0,479200000.0,479200000.0,479200000.0,3202400000.0,7419300000.0,-13800000.0,,126100000.0,3333300000.0,3202400000.0,4216900000.0,18700000.0,-9500000.0,3511500000.0,705400000.0,-42000000.0,663400000.0,7419300000.0,84500000.0,84900000.0,85500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2,2015-06-28,2015-09-26,2016-11-10 16:03:05+00:00,6000000.0,1.87,1.87,0.5,1.86,7000000.0,59000000.0,160000000.0,160000000.0,160000000.0,857000000.0,1970000000.0,-4000000.0,,31000000.0,839000000.0,857000000.0,1113000000.0,4000000.0,-3000000.0,883000000.0,230000000.0,-11000000.0,219000000.0,1970000000.0,85600000.0,85600000.0,86000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2YTD,2015-03-29,2015-09-26,,12000000.0,2.61,2.61,1.0,2.59,15000000.0,85000000.0,224000000.0,224000000.0,224000000.0,1509000000.0,3588000000.0,-3000000.0,,65000000.0,1661000000.0,1509000000.0,2079000000.0,8000000.0,-6000000.0,1753000000.0,326000000.0,-17000000.0,309000000.0,3588000000.0,85600000.0,85600000.0,86000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q2TTM,2014-09-28,2015-09-26,,24200000.0,6.48,6.48,1.95,6.42,19900000.0,220200000.0,563200000.0,563200000.0,563200000.0,3224400000.0,7506300000.0,-20800000.0,,69100000.0,3337300000.0,3224400000.0,4281900000.0,15700000.0,-11500000.0,3450500000.0,831400000.0,-48000000.0,783400000.0,7506300000.0,85600000.0,85600000.0,86000000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q1,2015-03-29,2015-06-27,2016-08-11 16:12:36+00:00,6000000.0,0.74,0.74,0.5,0.73,8000000.0,26000000.0,64000000.0,64000000.0,64000000.0,652000000.0,1618000000.0,1000000.0,,34000000.0,822000000.0,652000000.0,966000000.0,4000000.0,-3000000.0,870000000.0,96000000.0,-6000000.0,90000000.0,1618000000.0,86500000.0,86500000.0,87500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2016.0,Q1TTM,2014-06-29,2015-06-27,,25200000.0,6.88,6.88,1.9,6.81,13900000.0,238200000.0,604200000.0,604200000.0,604200000.0,3229400000.0,7530300000.0,-16800000.0,,40100000.0,3334300000.0,3229400000.0,4300900000.0,16700000.0,-11500000.0,3413500000.0,887400000.0,-45000000.0,842400000.0,7530300000.0,86500000.0,86500000.0,87500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,FY,2016-04-03,2017-04-01,2019-05-16 16:39:12+00:00,,-1.2,-1.2,2.0,-1.2,253800000.0,-5600000.0,-99300000.0,-99300000.0,-99300000.0,3001700000.0,6652800000.0,-7500000.0,,318600000.0,3171000000.0,3001700000.0,3651100000.0,12400000.0,7300000.0,3743400000.0,-92300000.0,-12600000.0,-104900000.0,6652800000.0,82800000.0,82700000.0,82700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q4,2017-01-01,2017-04-01,,-18100000.0,-2.46,-2.46,0.5,-2.46,197100000.0,-64500000.0,-204000000.0,-204000000.0,-204000000.0,746300000.0,1565400000.0,-14000000.0,,124700000.0,781100000.0,746300000.0,819100000.0,1300000.0,12500000.0,1084800000.0,-265700000.0,-2800000.0,-268500000.0,1565400000.0,82800000.0,82700000.0,82700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3,2016-10-02,2016-12-31,2018-02-08 08:11:32+00:00,6000000.0,0.98,0.98,0.5,0.98,10300000.0,41800000.0,81300000.0,81300000.0,81300000.0,731400000.0,1714600000.0,-200000.0,,66700000.0,771900000.0,731400000.0,983200000.0,3600000.0,-1400000.0,854900000.0,128300000.0,-5200000.0,123100000.0,1714600000.0,83000000.0,82600000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3YTD,2016-04-03,2016-12-31,,18100000.0,1.26,1.26,1.5,1.26,56700000.0,58900000.0,104700000.0,104700000.0,104700000.0,2255400000.0,5087400000.0,6500000.0,,193900000.0,2389900000.0,2255400000.0,2832000000.0,11100000.0,-5200000.0,2658600000.0,173400000.0,-9800000.0,163600000.0,5087400000.0,83000000.0,82600000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q3TTM,2015-12-27,2016-12-31,,1100000.0,1.75,1.75,2.0,1.75,81500000.0,79300000.0,146100000.0,146100000.0,146100000.0,3112900000.0,6958600000.0,-5800000.0,,213500000.0,3308400000.0,3112900000.0,3845700000.0,18100000.0,8100000.0,3604500000.0,241200000.0,-15800000.0,225400000.0,6958600000.0,83000000.0,82600000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2,2016-07-03,2016-10-01,2017-11-09 08:57:37+00:00,6100000.0,0.55,0.55,0.5,0.55,27000000.0,28000000.0,45700000.0,45700000.0,45700000.0,866400000.0,1820600000.0,3400000.0,,41500000.0,803300000.0,866400000.0,954200000.0,4100000.0,-1900000.0,877900000.0,76300000.0,-2600000.0,73700000.0,1820600000.0,83100000.0,82700000.0,83200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2YTD,2016-04-03,2016-10-01,,12100000.0,0.28,0.28,1.0,0.28,46400000.0,17100000.0,23400000.0,23400000.0,23400000.0,1524000000.0,3372800000.0,6700000.0,,127200000.0,1618000000.0,1524000000.0,1848800000.0,7500000.0,-3800000.0,1803700000.0,45100000.0,-4600000.0,40500000.0,3372800000.0,83100000.0,82700000.0,83200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q2TTM,2015-09-27,2016-10-01,,100000.0,2.32,2.32,2.0,2.31,80200000.0,87500000.0,195800000.0,195800000.0,195800000.0,3233500000.0,7190000000.0,-6600000.0,,204800000.0,3369500000.0,3233500000.0,3956500000.0,20500000.0,8500000.0,3654600000.0,301900000.0,-18600000.0,283300000.0,7190000000.0,83100000.0,82700000.0,83200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q1,2016-04-03,2016-07-02,2017-08-10 16:54:23+00:00,6000000.0,-0.27,-0.27,0.5,-0.27,19400000.0,-10900000.0,-22300000.0,-22300000.0,-22300000.0,657600000.0,1552200000.0,3300000.0,,85700000.0,814700000.0,657600000.0,894600000.0,3400000.0,-1900000.0,925800000.0,-31200000.0,-2000000.0,-33200000.0,1552200000.0,82600000.0,83300000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2017.0,Q1TTM,2015-06-28,2016-07-02,,,3.64,3.64,2.0,3.62,60200000.0,118500000.0,310100000.0,310100000.0,310100000.0,3224100000.0,7339400000.0,-14000000.0,,194300000.0,3405200000.0,3224100000.0,4115300000.0,20400000.0,7400000.0,3659700000.0,455600000.0,-27000000.0,428600000.0,7339400000.0,82600000.0,83300000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,FY,2017-04-02,2018-03-31,2020-05-27 08:29:35+00:00,,1.99,1.99,2.0,1.97,50000000.0,326400000.0,162800000.0,162800000.0,162800000.0,2430600000.0,6182300000.0,-3100000.0,,108000000.0,3095500000.0,2430600000.0,3751700000.0,18200000.0,12300000.0,3253500000.0,498200000.0,-9000000.0,489200000.0,6182300000.0,81800000.0,81700000.0,82500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q4,2017-12-31,2018-03-31,,,0.5,0.5,0.5,0.5,25200000.0,-16400000.0,41300000.0,41300000.0,41300000.0,620700000.0,1529200000.0,-1400000.0,,29300000.0,828600000.0,620700000.0,908500000.0,3800000.0,4700000.0,883100000.0,25400000.0,-500000.0,24900000.0,1529200000.0,81800000.0,81700000.0,82500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3,2017-10-01,2017-12-30,2019-02-07 16:11:02+00:00,,-1.0,-1.0,0.5,-1.0,3900000.0,268100000.0,-81800000.0,-81800000.0,-81800000.0,645600000.0,1641800000.0,-1400000.0,,23300000.0,779800000.0,645600000.0,996200000.0,4800000.0,3300000.0,807000000.0,189200000.0,-2900000.0,186300000.0,1641800000.0,81800000.0,81700000.0,81700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3YTD,2017-04-02,2017-12-30,,,1.49,1.49,1.5,1.47,24800000.0,342800000.0,121500000.0,121500000.0,121500000.0,1809900000.0,4653100000.0,-1700000.0,,78700000.0,2266900000.0,1809900000.0,2843200000.0,14400000.0,7600000.0,2370400000.0,472800000.0,-8500000.0,464300000.0,4653100000.0,81800000.0,81700000.0,81700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q3TTM,2017-01-01,2017-12-30,,-18100000.0,-0.97,-0.97,2.0,-0.99,221900000.0,278300000.0,-82500000.0,-82500000.0,-82500000.0,2556200000.0,6218500000.0,-15700000.0,,203400000.0,3048000000.0,2556200000.0,3662300000.0,15700000.0,20100000.0,3455200000.0,207100000.0,-11300000.0,195800000.0,6218500000.0,81800000.0,81700000.0,81700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2,2017-07-02,2017-09-30,2018-11-08 17:10:11+00:00,,1.76,1.76,0.5,1.75,11200000.0,47400000.0,143800000.0,143800000.0,143800000.0,668400000.0,1664200000.0,200000.0,,18600000.0,772700000.0,668400000.0,995800000.0,4600000.0,2300000.0,802500000.0,193300000.0,-2100000.0,191200000.0,1664200000.0,81700000.0,81700000.0,82300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2YTD,2017-04-02,2017-09-30,,,2.49,2.49,1.0,2.47,20900000.0,74700000.0,203300000.0,203300000.0,203300000.0,1164300000.0,3011300000.0,-300000.0,,55400000.0,1487100000.0,1164300000.0,1847000000.0,9600000.0,4300000.0,1563400000.0,283600000.0,-5600000.0,278000000.0,3011300000.0,81700000.0,81700000.0,82300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q2TTM,2016-10-02,2017-09-30,,-12100000.0,1.01,1.01,2.0,0.99,228300000.0,52000000.0,80600000.0,80600000.0,80600000.0,2642000000.0,6291300000.0,-14500000.0,,246800000.0,3040100000.0,2642000000.0,3649300000.0,14500000.0,15400000.0,3503100000.0,146200000.0,-13600000.0,132600000.0,6291300000.0,81700000.0,81700000.0,82300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q1,2017-04-02,2017-07-01,2018-08-03 16:03:37+00:00,,0.73,0.73,0.5,0.72,9700000.0,27300000.0,59500000.0,59500000.0,59500000.0,495900000.0,1347100000.0,-500000.0,,36800000.0,714400000.0,495900000.0,851200000.0,5000000.0,2000000.0,760900000.0,90300000.0,-3500000.0,86800000.0,1347100000.0,81500000.0,81600000.0,82500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2018.0,Q1TTM,2016-07-03,2017-07-01,,-6000000.0,-0.2,-0.2,2.0,-0.21,244100000.0,32600000.0,-17500000.0,-17500000.0,-17500000.0,2840000000.0,6447700000.0,-11300000.0,,269700000.0,3070700000.0,2840000000.0,3607700000.0,14000000.0,11200000.0,3578500000.0,29200000.0,-14100000.0,15100000.0,6447700000.0,81500000.0,81600000.0,82500000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,FY,2018-04-01,2019-03-30,2020-05-27 08:29:35+00:00,,5.35,5.35,2.5,5.27,25800000.0,151600000.0,430900000.0,430900000.0,430900000.0,2427000000.0,6313000000.0,600000.0,,130100000.0,3168300000.0,2427000000.0,3886000000.0,20700000.0,40800000.0,3324200000.0,561800000.0,20700000.0,582500000.0,6313000000.0,80500000.0,80600000.0,81700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q4,2018-12-30,2019-03-30,,,0.43,0.43,0.63,0.41,12500000.0,3700000.0,31600000.0,31600000.0,31600000.0,604200000.0,1505700000.0,1200000.0,,51700000.0,809400000.0,604200000.0,901500000.0,5100000.0,11300000.0,873600000.0,27900000.0,7400000.0,35300000.0,1505700000.0,80500000.0,80600000.0,81700000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3,2018-09-30,2018-12-29,2020-02-06 16:36:03+00:00,,1.5,1.5,0.625,1.48,2200000.0,79500000.0,120000000.0,120000000.0,120000000.0,666300000.0,1725800000.0,1000000.0,,40100000.0,823400000.0,666300000.0,1059500000.0,5200000.0,9900000.0,865700000.0,193800000.0,5700000.0,199500000.0,1725800000.0,80000000.0,80200000.0,81200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3YTD,2018-04-01,2018-12-29,,,4.92,4.92,1.88,4.86,13300000.0,147900000.0,399300000.0,399300000.0,399300000.0,1822800000.0,4807300000.0,-600000.0,,78400000.0,2358900000.0,1822800000.0,2984500000.0,15600000.0,29500000.0,2450600000.0,533900000.0,13300000.0,547200000.0,4807300000.0,80000000.0,80200000.0,81200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q3TTM,2017-12-31,2018-12-29,,,5.42,5.42,2.38,5.36,38500000.0,131500000.0,440600000.0,440600000.0,440600000.0,2443500000.0,6336500000.0,-2000000.0,,107700000.0,3187500000.0,2443500000.0,3893000000.0,19400000.0,34200000.0,3333700000.0,559300000.0,12800000.0,572100000.0,6336500000.0,80000000.0,80200000.0,81200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2,2018-07-01,2018-09-29,2019-11-07 11:11:16+00:00,,2.09,2.09,0.625,2.07,9800000.0,44500000.0,170300000.0,170300000.0,170300000.0,661600000.0,1690900000.0,400000.0,,15900000.0,793600000.0,661600000.0,1029300000.0,6000000.0,10400000.0,819300000.0,210000000.0,4800000.0,214800000.0,1690900000.0,81500000.0,81300000.0,82300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2YTD,2018-04-01,2018-09-29,,,3.42,3.42,1.25,3.38,11100000.0,68400000.0,279300000.0,279300000.0,279300000.0,1156500000.0,3081500000.0,-1600000.0,,38300000.0,1535500000.0,1156500000.0,1925000000.0,10400000.0,19600000.0,1584900000.0,340100000.0,7600000.0,347700000.0,3081500000.0,81500000.0,81300000.0,82300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q2TTM,2017-10-01,2018-09-29,,,2.92,2.92,2.25,2.88,40200000.0,320100000.0,238800000.0,238800000.0,238800000.0,2422800000.0,6252500000.0,-4400000.0,,90900000.0,3143900000.0,2422800000.0,3829700000.0,19000000.0,27600000.0,3275000000.0,554700000.0,4200000.0,558900000.0,6252500000.0,81500000.0,81300000.0,82300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q1,2018-04-01,2018-06-30,2019-08-01 16:05:40+00:00,,1.33,1.33,0.625,1.31,1300000.0,23900000.0,109000000.0,109000000.0,109000000.0,494900000.0,1390600000.0,-2000000.0,,22400000.0,741900000.0,494900000.0,895700000.0,4400000.0,9200000.0,765600000.0,130100000.0,2800000.0,132900000.0,1390600000.0,82000000.0,81900000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2019.0,Q1TTM,2017-07-02,2018-06-30,,,2.59,2.59,2.13,2.56,41600000.0,323000000.0,212300000.0,212300000.0,212300000.0,2429600000.0,6225800000.0,-4600000.0,,93600000.0,3123000000.0,2429600000.0,3796200000.0,17600000.0,19500000.0,3258200000.0,538000000.0,-2700000.0,535300000.0,6225800000.0,82000000.0,81900000.0,83300000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q4,2019-12-29,2020-03-28,,,-3.27,-3.27,0.69,-3.24,9900000.0,-38200000.0,-249000000.0,-249000000.0,-249000000.0,679700000.0,1274100000.0,-4500000.0,,16100000.0,852200000.0,679700000.0,594400000.0,4800000.0,5900000.0,878200000.0,-283800000.0,-3400000.0,-287200000.0,1274100000.0,75800000.0,75800000.0,77200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,FY,2019-03-31,2020-03-28,2020-05-27 08:29:35+00:00,,5.07,5.07,2.75,4.98,31600000.0,-57900000.0,384300000.0,384300000.0,384300000.0,2506500000.0,6159800000.0,-7400000.0,,67200000.0,3237500000.0,2506500000.0,3653300000.0,17600000.0,34400000.0,3336300000.0,317000000.0,9400000.0,326400000.0,6159800000.0,75800000.0,75800000.0,77200000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3YTD,2019-03-31,2019-12-28,,,8.34,8.34,2.06,8.22,21700000.0,-19700000.0,633300000.0,633300000.0,633300000.0,1826800000.0,4885700000.0,-2900000.0,,51100000.0,2385300000.0,1826800000.0,3058900000.0,12800000.0,28500000.0,2458100000.0,600800000.0,12800000.0,613600000.0,4885700000.0,74700000.0,74700000.0,75800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3TTM,2018-12-30,2019-12-28,,,8.77,8.77,2.69,8.63,34200000.0,-16000000.0,664900000.0,664900000.0,664900000.0,2431000000.0,6391400000.0,-1700000.0,,102800000.0,3194700000.0,2431000000.0,3960400000.0,17900000.0,39800000.0,3331700000.0,628700000.0,20200000.0,648900000.0,6391400000.0,74700000.0,74700000.0,75800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q3,2019-09-29,2019-12-28,2020-02-06 16:36:03+00:00,,4.47,4.47,0.6875,4.41,14400000.0,-103700000.0,334100000.0,334100000.0,334100000.0,661600000.0,1750700000.0,2900000.0,,7000000.0,843300000.0,661600000.0,1089100000.0,4200000.0,7300000.0,864700000.0,224400000.0,6000000.0,230400000.0,1750700000.0,74700000.0,74700000.0,75800000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2YTD,2019-03-31,2019-09-28,,,3.87,3.87,1.38,3.81,7300000.0,84000000.0,299200000.0,299200000.0,299200000.0,1165200000.0,3135000000.0,-5800000.0,,44100000.0,1542000000.0,1165200000.0,1969800000.0,8600000.0,21200000.0,1593400000.0,376400000.0,6800000.0,383200000.0,3135000000.0,76800000.0,76700000.0,77900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2TTM,2018-09-30,2019-09-28,,,5.8,5.8,2.63,5.7,22000000.0,167200000.0,450800000.0,450800000.0,450800000.0,2435700000.0,6366500000.0,-3600000.0,,135900000.0,3174800000.0,2435700000.0,3930800000.0,18900000.0,42400000.0,3332700000.0,598100000.0,19900000.0,618000000.0,6366500000.0,76800000.0,76700000.0,77900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q2,2019-06-30,2019-09-28,2019-11-07 11:11:16+00:00,,2.37,2.37,0.6875,2.34,6100000.0,54500000.0,182100000.0,182100000.0,182100000.0,657200000.0,1706200000.0,-1700000.0,,14500000.0,795300000.0,657200000.0,1049000000.0,4400000.0,9600000.0,815900000.0,233100000.0,3500000.0,236600000.0,1706200000.0,76800000.0,76700000.0,77900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q1TTM,2018-07-01,2019-06-29,,,5.52,5.52,2.56,5.43,25700000.0,157200000.0,439000000.0,439000000.0,439000000.0,2440100000.0,6351200000.0,-1500000.0,,137300000.0,3173100000.0,2440100000.0,3911100000.0,20500000.0,43200000.0,3336100000.0,575000000.0,21200000.0,596200000.0,6351200000.0,78100000.0,78200000.0,79900000.0
Ralph Lauren Corp,RL,HO1QNWM0IXBZ0QSMMO20,1037038,2020.0,Q1,2019-03-31,2019-06-29,2019-08-01 16:05:40+00:00,,1.5,1.5,0.6875,1.47,1200000.0,29500000.0,117100000.0,117100000.0,117100000.0,508000000.0,1428800000.0,-4100000.0,,29600000.0,746700000.0,508000000.0,920800000.0,4200000.0,11600000.0,777500000.0,143300000.0,3300000.0,146600000.0,1428800000.0,78100000.0,78200000.0,79900000.0
